# Derived from Mus_musculus.GRCm38.102.chr.gtf.gz in http://ftp.ensembl.org/pub/release-102/gtf/mus_musculus/
# Chromosome	Start	Name
7	41067564	Gm28061
7	41077625	Gm44839
7	41095674	Gm9239
7	41121222	Gm6820
7	41128646	Gm44748
7	41153841	Gm5592
7	41155478	Gm2128
7	41163777	Gm28060
7	41183751	Gm28667
7	41191113	Gm5896
7	41209259	Gm34811
7	41210033	Gm6866
7	41234286	Gm45691
7	41247021	Gm9244
7	41273595	Gm44520
7	41294129	Topbp1-ps1
7	41304335	Gm2108
7	41325815	Gm17791
7	41335384	Gm9246
7	41372923	AI987944
7	41393698	Gm17102
7	41395945	Vmn2r57
7	41399378	Gm20449
7	41467650	Gm44521
7	41478874	AW146154
7	41490351	Gm15470
7	41545674	Gm6871
7	41573277	Gm17217
7	41594892	Gm45078
7	41599230	2610021A01Rik
7	41633203	Zfp788
7	41666517	Gm9252
7	41667979	Vmn2r-ps54
7	41668608	Gm6872
7	41682658	Cd9-ps
7	41722288	Vmn2r-ps55
7	41744706	Vmn2r-ps56
7	41835814	Vmn2r58
7	41937527	Vmn2r-ps57
7	42011284	Vmn2r59
7	42020836	Hmgb1-ps7
7	42047948	Gm7224
7	42105899	Ccnb1-ps
7	42107770	Vmn2r60
7	42125200	Gm2308
7	42256295	Gm44519
7	42260053	Vmn2r61
7	42303086	Vmn2r-ps58
7	42353705	Gm5594
7	42378459	Vmn2r-ps59
7	42429828	Vmn2r-ps60
7	42445462	4933421I07Rik
7	42464888	Gm6887
7	42473386	Zfp141
7	42488801	Gm19246
7	42507600	Gm44523
7	42561414	Gm44997
7	42579783	Zfp977
7	42609526	Zfp976
7	42660105	Zfp975
7	42705469	Gm17067
7	42734409	Gm18128
7	42750414	Gm6004
7	42764055	Vmn2r62
7	42816829	Gm2381
7	42878596	Gm7211
7	42896711	Vmn2r63
7	42951724	Gm9266
7	42953600	Gm9294
7	43018765	Vmn2r126
7	43060666	Gm44538
7	43078051	Gm17768
7	43082123	Rpl18a-ps4
7	43099719	Gm10351
7	43114229	Zfp936
7	43214039	EU599041
7	43296197	Zfp715
7	43344550	Gm44539
7	43351341	Siglecf
7	43387680	Gm10298
7	43394535	Gm44540
7	43408204	Siglecg
7	43427670	Lim2
7	43427686	Gm38999
7	43430088	Lim2
7	43437073	Nkg7
7	43440782	Cldnd2
7	43444083	Etfb
7	43444128	Etfbl
7	43448073	Gm44816
7	43463151	Vsig10l
7	43472904	Iglon5
7	43492044	4931406B18Rik
7	43506951	Gm9278
7	43511165	Gm2511
7	43524216	Cd33
7	43561319	Gm44818
7	43562256	Zfp658
7	43579610	Zfp719
7	43607169	Zfp819
7	43634707	Ceacam18
7	43651070	Siglece
7	43670841	Gm36546
7	43672016	Ctu1
7	43690418	Klk14
7	43692644	Gm44817
7	43695209	2310002F09Rik
7	43712567	Klk13
7	43715990	Gm44814
7	43768897	Klk12
7	43774604	Klk11
7	43781035	Klk10
7	43791891	Klk9
7	43797577	Klk8
7	43811294	Klk7
7	43824499	Klk6
7	43841971	Klk5
7	43856086	Gm44707
7	43863883	Gm45173
7	43881160	Klk4
7	43916254	Klk2-ps
7	43933740	Klk15
7	43938057	Gm44756
7	43942662	Klk1b7-ps
7	43946249	Gm44945
7	43950664	Klk1b8
7	43958822	Klk1b2-ps
7	43966751	Klk1b1
7	43972252	Gm45198
7	43976061	Klk1b9
7	43980734	Gm45135
7	43987793	Klk1b10-ps
7	43995877	Klk1b11
7	44000799	Gm45195
7	44004641	Klk1b12-ps
7	44012168	Klk1b26
7	44020847	Klk1b18-ps
7	44028854	Klk1b28-ps
7	44041271	Gm45196
7	44045159	Klk1b19-ps
7	44052290	Klk1b27
7	44069855	Gm45197
7	44071860	Klk1b14-ps
7	44076750	Gm45026
7	44096165	Klk1b15-ps
7	44099360	Gm45125
7	44102328	Klk1b21
7	44107095	Gm45127
7	44112673	Klk1b22
7	44117492	Gm45126
7	44123258	Gm45122
7	44132647	Klk1b23-ps
7	44136767	Klk1b16
7	44156844	Gm45136
7	44188236	Klk1b24
7	44193194	Gm44779
7	44198191	Klk1b3
7	44202703	Gm44605
7	44207435	Klk1b4
7	44212069	Gm45134
7	44215945	Klk1b5
7	44221017	Gm10109
7	44225360	Klk1
7	44229811	1700028J19Rik
7	44236177	Gm36864
7	44246722	2410002F23Rik
7	44246726	Gm28496
7	44252148	Acp4
7	44261447	Gm15517
7	44267789	Gm18905
7	44281450	Gm18307
7	44299915	Gm7238
7	44302687	Clec11a
7	44310253	Shank1
7	44314751	Gm44757
7	44360043	1700008O03Rik
7	44362564	Gm44780
7	44384102	Syt3
7	44386400	Gm45124
7	44429018	Lrrc4b
7	44465391	Aspdh
7	44467980	Josd2
7	44473538	5430431A17Rik
7	44489937	Emc10
7	44496581	Fam71e1
7	44501689	Gm44646
7	44501699	Mybpc2
7	44525993	Spib
7	44532746	Pold1
7	44545147	Gm44833
7	44549616	Nr1h2
7	44572380	Napsa
7	44579968	Gm15396
7	44590664	Kcnc3
7	44593577	Gm44832
7	44605803	Myh14
7	44645428	Gm18256
7	44668233	2310016G11Rik
7	44708742	Izumo2
7	44731480	Zfp473
7	44748413	Vrk3
7	44790207	Gm29791
7	44812256	Atf5
7	44816088	Nup62
7	44816387	Il4i1
7	44834623	Tbc1d17
7	44848991	Akt1s1
7	44857139	Pnkp
7	44863067	Ptov1
7	44876765	Med25
7	44894305	D7Bwg0826e
7	44896079	Fuz
7	44900373	Ap2a1
7	44943204	Tsks
7	44959372	Cpt1c
7	44970429	6530437J22Rik
7	44975989	Prmt1
7	44986900	Gm15545
7	44991222	Bcl2l12
7	44997648	Irf3
7	45002948	Scaf1
7	45017961	Rras
7	45027563	Prr12
7	45053584	Prrg2
7	45062429	Nosip
7	45082913	Rcn3
7	45091409	Gm45669
7	45092990	Fcgrt
7	45121917	Gm45552
7	45122379	Rps11
7	45125558	Rpl13a
7	45125922	Gm45713
7	45129788	Flt3l
7	45140684	Aldh16a1
7	45154303	Pih1d1
7	45163949	Slc17a7
7	45176349	Gfy
7	45180995	Pth2
7	45183624	Ccdc155
7	45207519	Dkkl1
7	45215753	Tead2
7	45233632	Cd37
7	45241085	Slc6a16
7	45277513	Slc6a21
7	45302632	Trpm4
7	45324965	Rpl14-ps1
7	45335290	Hrc
7	45339122	Ppfia3
7	45366163	Mtag2
7	45367891	Lin7b
7	45368177	Gm45619
7	45376453	Snrnp70
7	45405653	Kcna7
7	45413695	Ntf5
7	45418353	AC151602.1
7	45420820	Lhb
7	45421760	Ruvbl2
7	45434844	Gys1
7	45457944	Ftl1
7	45459469	Gm10252
7	45461697	Bax
7	45465984	Gm45808
7	45470987	Dhdh
7	45481877	Tulp2
7	45490458	Nucb1
7	45512357	Gm45478
7	45522916	Ppp1r15a
7	45526330	Plekha4
7	45550534	Gm45564
7	45554893	Hsd17b14
7	45567794	0610005C13Rik
7	45570153	Bcat2
7	45597140	Gm31479
7	45613886	Fgf21
7	45617289	Fut1
7	45621811	Izumo1
7	45627488	Rasip1
7	45630664	Gm45437
7	45635680	A030001D20Rik
7	45639977	Mamstr
7	45648591	Fut2
7	45677686	Sec1
7	45684022	Ntn5
7	45699843	Car11
7	45705088	Dbp
7	45709467	Sphk2
7	45715457	Rpl18
7	45721212	Fam83e
7	45725107	Spaca4
7	45729983	Sult2b1
7	45742049	Gm31597
7	45783738	Lmtk3
7	45806637	Cyth2
7	45814022	Gm45444
7	45816460	Kcnj14
7	45825223	Grwd1
7	45830895	Gm45441
7	45831883	Grin2d
7	45872772	Kdelr1
7	45885222	Syngr4
7	45896941	Tmem143
7	45918023	Emp3
7	45922215	Gm45442
7	45924072	Ccdc114
7	45933850	Gm9712
7	45967555	Abcc6
7	45972412	Gm45674
7	46033698	Nomo1
7	46091896	Gm18706
7	46093953	Kcnj11
7	46104523	Abcc8
7	46111537	Gm45487
7	46123352	Gm45486
7	46195350	Ush1c
7	46204549	Gm9860
7	46240987	Otog
7	46345771	1700025L06Rik
7	46376474	Myod1
7	46396497	Kcnc1
7	46443154	Sergef
7	46511451	Gm45311
7	46561301	Gm15700
7	46561451	Gm45310
7	46644641	Tph1
7	46682838	Gm45629
7	46686108	Saal1
7	46711998	Saa3
7	46727998	Saa4
7	46734787	Saa-ps
7	46740497	Saa1
7	46751790	Saa2
7	46760466	Hps5
7	46784746	Gm45309
7	46796103	Gtf2h1
7	46820864	Gm9392
7	46832464	Gm45308
7	46841475	Ldha
7	46861203	Ldhc
7	46888949	Tsg101
7	46915990	Gm45628
7	46923216	Uevld
7	46927813	Gm45737
7	46967248	Gm19248
7	46967711	C86187
7	46975366	Gm31941
7	46983580	Gm9999
7	46990396	Spty2d1
7	47008083	Gm32031
7	47049889	Gm45474
7	47050601	Tmem86a
7	47057353	LOC102637012
7	47077795	Ptpn5
7	47110851	Gm14377
7	47142157	Gm44969
7	47185707	Mrgpra6
7	47234861	Mrgpra9
7	47309378	Mrgprx3-ps
7	47334875	Mrgpra1
7	47349453	Gm45085
7	47390616	Gm29479
7	47426328	Mrgpra2a
7	47463806	Mrgpra2b
7	47502456	Gm7255
7	47539257	Mrgprc4-ps
7	47555376	Mrgpra14
7	47565321	Gm9322
7	47588950	Mrgpra3
7	47611389	Mrgprc1-ps
7	47668095	Gm2707
7	47708664	Gm28288
7	47718570	Mrgprc3-ps
7	47733002	Gm5733
7	47762856	Gm18348
7	47775717	Gm29563
7	47810037	Mrgprc7-ps
7	47823342	Gm18349
7	47871201	Mrgpra18-ps
7	47886588	Gm18350
7	47915322	Gm5734
7	47966679	Mrgprc2-ps
7	47980837	Mrgpra4
7	48020971	Mrgprx1
7	48063867	Mrgprb7-ps
7	48095118	Gm28666
7	48096465	Mrgprb12-ps
7	48108846	Gm18351
7	48116772	Gm28665
7	48167983	Mrgprb5
7	48181797	Gm18352
7	48198070	Mrgprb4
7	48220204	Gm26950
7	48293193	Gm18356
7	48311304	Mrgprb13
7	48363921	Gm18357
7	48388526	Mrgprb8
7	48444113	Mrgprb1
7	48478619	Mrgprx2
7	48550965	Mrgprb2
7	48590802	Mrgprb9-ps
7	48609549	Gm18353
7	48642803	Mrgprb3
7	48684621	Mrgprb11-ps
7	48724380	Gm45086
7	48789003	Zdhhc13
7	48796302	Gm45041
7	48830398	Csrp3
7	48866429	E2f8
7	48877958	Gm2788
7	48893685	Gm45282
7	48908716	Nav2
7	48939515	Gm18559
7	49062437	Gm45207
7	49085083	Gm32849
7	49122334	9130015G15Rik
7	49195541	Gm37613
7	49346094	Gm44913
7	49469712	Gm38059
7	49631499	Dbx1
7	49759115	Htatip2
7	49778346	Prmt3
7	49814202	Gm44822
7	49910146	Slc6a5
7	49974864	Nell1
7	50517309	Nell1os
7	50599190	4933405O20Rik
7	50940546	Gm9343
7	50949294	Gm21032
7	50958042	Gm21033
7	50966796	Gm21034
7	50975547	Gm21035
7	50984298	Gm21036
7	51152817	Gm21037
7	51170517	Gm16478
7	51394829	Gm45002
7	51458060	Gm9354
7	51511029	Ano5
7	51622006	Slc17a6
7	51631725	Gm45072
7	51697917	Gm42402
7	51746647	Gm7336
7	51750796	Gm29296
7	51850304	Gm45001
7	51855585	Gm45235
7	51860577	Fancf
7	51862015	Gas2
7	51997171	Svip
7	52011683	1700015G11Rik
7	52022237	Gm9357
7	52219960	Gm44683
7	52411453	Gm20074
7	52755465	Gm6181
7	53995942	Gm44682
7	54412158	Gm5776
7	54604244	Gm6290
7	54835498	Luzp2
7	54876114	Gm44895
7	54883119	Gm44897
7	54931778	Gm44896
7	55025042	Gm44894
7	55088597	4833421K07Rik
7	55242137	Gm17838
7	55275936	Gm44898
7	55462069	Gm9367
7	55636453	Gm44615
7	55768178	Siglech
7	55794154	Tubgcp5
7	55841745	Cyfip1
7	55902602	Gm17907
7	55927177	Gm44616
7	55931287	Nipa2
7	55962531	A230056P14Rik
7	55973519	Gm44509
7	55977567	Nipa1
7	55979927	Gm15888
7	55994014	Gm44508
7	56012948	Gm44510
7	56014016	Rps12l1
7	56038866	Gm34121
7	56050196	Herc2
7	56216362	Gm19187
7	56239760	Oca2
7	56242186	Gm44506
7	56716465	Gabrg3
7	56748274	Gm44979
7	56804605	Gm17984
7	56838001	Gm44976
7	56855432	Gm44977
7	56879011	Gm17987
7	57026081	Gm18642
7	57387272	Gm9962
7	57407672	Gabra5
7	57419692	Gabrb3
7	57718912	Gm44853
7	57775429	Gm44708
7	57878806	Gm5596
7	57894840	Gm34272
7	57899963	Gm18127
7	58518162	Gm44852
7	58554920	Gm45157
7	58656166	Atp10a
7	58675421	Gm44936
7	58720199	Gm44937
7	58836793	Gm6226
7	58926564	Gm44938
7	58948934	Gm18453
7	58951578	Gm9373
7	58970237	Gm9375
7	59109139	Gm45189
7	59109920	Gm9377
7	59171529	Gm44743
7	59202391	Gm44742
7	59223847	9330162G02Rik
7	59228750	Ube3a
7	59258855	Gm44562
7	59262923	Gm44559
7	59286052	Gm44560
7	59292518	Gm44830
7	59307924	Snhg14
7	59318631	Gm44829
7	59327318	A230103L15Rik
7	59627688	Gm44831
7	59974149	Gm38393
7	59982495	Snrpn
7	59995449	Snurf
7	60132202	Gm18908
7	60155609	Gm7367
7	60272860	Gm18129
7	60293204	Gm30196
7	60643891	Gm3198
7	60753363	Gm10297
7	60754882	Gm7394
7	60915550	Gm44644
7	60922922	Gm44643
7	61127996	A230006K03Rik
7	61128039	Gm38451
7	61529871	B230209E15Rik
7	61549246	Ube2nl
7	61704519	A230057D06Rik
7	61882972	Gm19032
7	61930137	A330076H08Rik
7	61938237	Gm3257
7	62094506	Gm9801
7	62337794	Gm32061
7	62346569	Ndn
7	62377010	Magel2
7	62417593	Mkrn3
7	62461871	Peg12
7	62476306	Atp5l-ps1
7	62577328	Vmn2r-ps61
7	62683402	Gm9445
7	62778423	A26c2
7	62782245	Gm32111
7	63098692	Chrna7
7	63134164	Gm44741
7	63344690	4930554H23Rik
7	63444751	Otud7a
7	63542479	Gm5898
7	63606019	Gm3307
7	63765874	Gm44718
7	63810826	Gm7482
7	63826978	Gm44720
7	63886351	Klf13
7	63896533	Gm27252
7	63916857	E030018B13Rik
7	63948678	Gm44627
7	63962240	Gm45052
7	64001885	Gm32633
7	64034246	Gm45054
7	64057602	Gm20670
7	64153835	Trpm1
7	64202089	Gm44722
7	64213190	Gm44719
7	64283800	Gm44765
7	64284808	Gm45212
7	64287653	Mtmr10
7	64337550	Gm20457
7	64346758	Fan1
7	64376527	Mphosph10
7	64392607	Mcee
7	64501706	Apba2
7	64515311	Gm45082
7	64529425	Gm44721
7	64756091	Fam189a1
7	64867052	Nsmce3
7	65170642	Gm17908
7	65173618	Gm17918
7	65212814	1810049I09Rik
7	65296165	Tjp1
7	65366372	Gm44794
7	65401847	Gm44795
7	65479594	Gm44792
7	65579998	Gm7546
7	65582070	BC046251
7	65644898	Tarsl2
7	65691169	Tm2d3
7	65784859	Gm7551
7	65803111	1810008I18Rik
7	65861006	Gm20684
7	65861734	Pcsk6
7	66043602	Gm45213
7	66059003	Snrpa1
7	66078902	Gm45081
7	66079649	Selenos
7	66109515	Chsy1
7	66109515	Gm26827
7	66126954	Gm18988
7	66190555	Gm45080
7	66226912	Lrrk1
7	66309195	Gm44752
7	66390890	Aldh1a3
7	66441598	Gm44753
7	66565226	Gm44754
7	66580756	Gm33570
7	66615322	Gm44610
7	66644565	Asb7
7	66689889	Lins1
7	66723119	Gm45098
7	66737804	Gm10623
7	66743504	Cers3
7	66839735	Adamts17
7	66959817	Gm44755
7	66993968	Gm44609
7	67082843	Gm17909
7	67180100	Gm45101
7	67204082	1700112J16Rik
7	67222544	Lysmd4
7	67231163	Mef2a
7	67268906	Gm44667
7	67367716	Gm44668
7	67429073	Gm33926
7	67513410	Lrrc28
7	67593659	Gm32983
7	67637765	Gm45100
7	67647410	Ttc23
7	67679335	Gm44669
7	67730160	Synm
7	67759317	Gm45102
7	67782777	Gm7583
7	67784538	4833412C05Rik
7	67819250	Gm34350
7	67832291	Gm39027
7	67886195	Gm44666
7	67952827	Igf1r
7	68236610	Pgpep1l
7	68266339	Gm16157
7	68273839	Fam169b
7	68315973	4930405G09Rik
7	68332989	Gm44888
7	68338668	Gm16158
7	68384779	Gm44889
7	68417402	4933436H12Rik
7	68429215	Gm34549
7	68439373	Gm44886
7	68598677	Gm44887
7	68618838	Gm5334
7	68719170	Gm44692
7	68736995	Arrdc4
7	68843099	Gm34664
7	68989404	Gm44691
7	69209884	Gm5342
7	69259595	Gm44533
7	69354372	Gm34838
7	69485424	Gm38584
7	69496094	4930402F11Rik
7	69579708	Gm44535
7	69605842	Gm7627
7	69883979	Gm44690
7	69948900	4933423L19Rik
7	70178868	Gm29683
7	70207435	Gm35325
7	70248973	Gm29327
7	70345239	Gm44946
7	70347548	Gm44948
7	70351944	Nr2f2
7	70364910	B130024G19Rik
7	70372038	Gm28258
7	70420915	Gm44532
7	70490848	Gm7656
7	70531222	Gm44811
7	70548869	Gm35842
7	70571322	Gm44813
7	70574834	Gm44812
7	70592890	Gm44809
7	70638610	Gm44808
7	70870913	Gm42397
7	70912518	Gm34783
7	71088427	Gm36011
7	71097047	Gm39033
7	71217049	6030442E23Rik
7	71264275	Gm29328
7	71331493	Gm45066
7	71351451	Gm29295
7	71681775	Gm44689
7	71696714	Gm7675
7	71706076	Gm44688
7	71717837	Gm17988
7	71909693	4930441H08Rik
7	71947520	Gm36633
7	71961173	1700011C11Rik
7	72077830	Mctp2
7	72110761	Gm36696
7	72156094	Gm45715
7	72601989	Gm37620
7	72637212	Gm28745
7	72648757	Rpl17-ps10
7	72668017	Gm28744
7	72672818	Kansl2-ps
7	72712634	Gm7693
7	72989154	Gm5335
7	73089423	Gm44725
7	73097749	Gm6567
7	73124451	4933435G04Rik
7	73185014	Gm28746
7	73185744	Gm20083
7	73202775	Gm30075
7	73310380	4930429H19Rik
7	73314003	A730056A06Rik
7	73375509	Rgma
7	73404350	Gm44758
7	73422250	Gm44645
7	73426638	Chd2
7	73458597	Gm44553
7	73498002	Gm44552
7	73527266	C130083A15Rik
7	73538013	Gm44686
7	73539801	1810026B05Rik
7	73608948	Gm44734
7	73626701	Gm44738
7	73630617	Gm44737
7	73670299	Gm44736
7	73676880	Gm44739
7	73685494	Gm4971
7	73688235	Gm18805
7	73706175	Gm45007
7	73737929	A830073O21Rik
7	73740302	Fam174b
7	73754589	Gm45005
7	73781429	Gm10619
7	73797603	Gm45006
7	73816546	Gm21269
7	73939119	St8sia2
7	73945377	Gm45003
7	73948423	Gm38143
7	74034632	Gm45004
7	74275419	Slco3a1
7	74392698	Gm7580
7	74699856	Gm7726
7	74765987	Gm30459
7	74818818	0610006L08Rik
7	74851269	Gm44903
7	74886264	Gm44902
7	75030194	4930533N22Rik
7	75114894	Sv2b
7	75308696	1500012K07Rik
7	75366055	Gm10161
7	75420857	Gm44962
7	75455534	Akap13
7	75481999	Gm44834
7	75484861	Gm44695
7	75560614	Gm44835
7	75707885	Gm44694
7	75769038	AU020206
7	75784032	Gm26729
7	75848310	Klhl25
7	76000824	Gm45139
7	76054094	Gm45211
7	76229887	Agbl1
7	76244746	Gm5597
7	76611065	2310001K20Rik
7	76698141	Gm45210
7	77298494	Gm44879
7	77412573	Gm44608
7	78175959	Ntrk3
7	78211610	Gm44607
7	78254296	4921513I08Rik
7	78560635	Gm39038
7	78578830	Gm9885
7	78775236	Mrpl46
7	78777290	Gm45059
7	78783119	Mrps11
7	78818285	5330411O13Rik
7	78821547	Det1
7	78847254	1700011D18Rik
7	78855488	Gm44730
7	78895854	Aen
7	78913424	Isg20
7	78922254	Gm44815
7	79018053	Gm26633
7	79053483	Acan
7	79115102	Hapln3
7	79133768	Mfge8
7	79271688	Gm31510
7	79273199	Abhd2
7	79277767	Gm44639
7	79299025	Gm39041
7	79374870	Rlbp1
7	79391929	Fanci
7	79412310	Gm16017
7	79446231	Polg
7	79466409	Gm10616
7	79500026	Mir9-3hg
7	79510362	A330074H02Rik
7	79512924	2900037B21Rik
7	79516882	Gm37608
7	79536043	Gm35040
7	79577755	Gm45168
7	79586648	Gm45169
7	79593363	Rhcg
7	79602006	Gm45170
7	79660196	Ticrr
7	79698098	Kif7
7	79710283	9330171B17Rik
7	79720218	Plin1
7	79735957	Pex11a
7	79740678	Gm44706
7	79743163	Wdr93
7	79790287	Gm44705
7	79792241	Mesp1
7	79810727	Mesp2
7	79821803	Anpep
7	79830593	Gm44974
7	79875325	Ap3s2
7	79916937	Gm26646
7	79920723	5430400D12Rik
7	79922572	Gm44950
7	79925361	Arpin
7	80024814	Zfp710
7	80036705	Gm44951
7	80062710	Gm21057
7	80088982	Gm44949
7	80094846	Idh2
7	80110804	Gm45203
7	80155169	Gm45202
7	80186841	Sema4b
7	80209394	Gm45206
7	80227147	Cib1
7	80232865	Gdpgp1
7	80237680	Gm15504
7	80246376	Ttll13
7	80261215	Ngrn
7	80269649	Vps33b
7	80293229	Rccd1
7	80294450	Prc1
7	80325292	Unc45a
7	80343104	Hddc3
7	80349097	Man2a2
7	80377756	Fes
7	80388585	Furin
7	80404269	Gm44851
7	80429210	Gm15544
7	80454733	Blm
7	80586627	Crtc3
7	80603239	Gm44931
7	80636017	Gm15880
7	80711583	Iqgap1
7	80751822	Gm44649
7	80860920	Zscan2
7	80890723	Wdr73
7	80902227	Nmb
7	80904889	Sec11a
7	80907825	Gm16171
7	80910373	Gm45718
7	80979893	Gm18782
7	80980846	Gm44899
7	80993681	Zfp592
7	80994683	Gm44967
7	81057600	Alpk3
7	81059113	Platr32
7	81114799	Slc28a1
7	81161397	Ndufs6b
7	81205010	Gm44968
7	81213596	Pde8a
7	81222362	Gm7180
7	81342732	Rps17
7	81347026	Cpeb1
7	81445920	Rpl7a-ps9
7	81455895	Cpeb1os1
7	81460399	Ap3b2
7	81494275	BC048679
7	81523550	2900076A07Rik
7	81530309	Gm37829
7	81533308	Fsd2
7	81571266	Whamm
7	81590894	Gm45698
7	81600481	Homer2
7	81610109	Gm44570
7	81742345	Gm18806
7	81762925	Ramac
7	81782182	3110040N11Rik
7	81789477	Gm45016
7	81789738	Gm45845
7	81792074	Btbd1
7	81859001	Tm6sf1
7	81860293	Gm45014
7	81874204	Gm45867
7	81881251	Hdgfl3
7	81918943	Gm45088
7	81966653	Bnc1
7	82070387	Gm20744
7	82115766	Gm45056
7	82120053	Gm32850
7	82155877	Gm45090
7	82172665	Gm45089
7	82173840	Sh3gl3
7	82335694	Adamtsl3
7	82342268	Gm44919
7	82632960	Saxo2
7	82648614	Efl1
7	82677546	Gm44917
7	82695399	Gm45807
7	82715592	Gm44916
7	82743368	4933406J10Rik
7	82851599	1700010L04Rik
7	82852498	Gm36584
7	82867333	Mex3b
7	82937936	4933430H16Rik
7	82966589	Gm6112
7	83061783	A530021J07Rik
7	83178570	5930435M05Rik
7	83234541	Gm44845
7	83327738	Gm44724
7	83379142	Gm44723
7	83411977	Gm7957
7	83471708	Gm44991
7	83536192	Gm10610
7	83584927	Tmc3
7	83597048	Gm16638
7	83631959	Stard5
7	83633371	Gm45838
7	83642825	Il16
7	83659575	2310044K18Rik
7	83710966	Phgdh-ps1
7	83755904	Gm7964
7	83774101	Cfap161
7	83800422	Gm44993
7	83814707	Gm39043
7	83864590	3110009M11Rik
7	83866777	Gm44531
7	83874362	Gm44530
7	83879873	Tlnrd1
7	83884466	Mesd
7	83892262	Gm49493
7	83932857	Cemip
7	84109356	Abhd17c
7	84152140	Gm26708
7	84208183	Gm44826
7	84226829	Gm44827
7	84246278	Arnt2
7	84338095	Gm30873
7	84435993	Gm44933
7	84442831	Gm45175
7	84528954	Gm2115
7	84554187	Gm45174
7	84575715	Gm44928
7	84585159	Fah
7	84613766	Zfand6
7	84689640	2610206C17Rik
7	84801034	Gm18958
7	84810387	Vmn2r-ps62
7	84834539	Gm6155
7	84853553	Olfr291
7	84879555	Gm8018
7	84913075	Olfr290
7	84919379	Gm18560
7	84935565	Vmn2r65
7	84985366	Vmn2r66
7	85034027	Vmn2r-ps64
7	85041777	Vmn2r-ps65
7	85053075	Vmn2r-ps66
7	85083980	Vmn2r-ps67
7	85088768	Gm18358
7	85126967	Vmn2r67
7	85192197	Vmn2r-ps68
7	85221138	Vmn2r68
7	85260689	Gm20414
7	85288160	Gm20415
7	85303953	Vmn2r-ps69
7	85393826	Vmn2r69
7	85476955	Gm18359
7	85501297	Gm44578
7	85511848	Vmn2r-ps70
7	85516723	Gm18360
7	85548407	Vmn2r70
7	85563087	Vmn2r71
7	85589650	Vmn2r-ps72
7	85696356	Vmn2r-ps73
7	85735940	Vmn2r72
7	85785019	Gm18779
7	85788197	Gm18354
7	85798314	Vmn2r-ps75
7	85815447	Vmn2r-ps76
7	85821914	Vmn2r-ps77
7	85850673	Vmn2r73
7	85884457	Vmn2r-ps78
7	85944614	Vmn2r74
7	85967016	Vmn2r-ps79
7	85998692	Vmn2r-ps80
7	86026716	Vmn2r-ps81
7	86053289	Vmn2r-ps82
7	86073150	Vmn2r-ps83
7	86126333	Vmn2r-ps84
7	86145286	Vmn2r75
7	86181204	Vmn2r-ps85
7	86185726	Vmn2r-ps86
7	86202024	Vmn2r76
7	86268487	Olfr310
7	86298644	Gm20480
7	86304474	Olfr309
7	86318218	Olfr308
7	86332176	Olfr307
7	86352977	Olfr306-ps1
7	86360854	Olfr305
7	86385657	Olfr304
7	86391810	Olfr303
7	86402766	Gm45541
7	86403846	Olfr301
7	86435913	Olfr300-ps1
7	86459921	Olfr299
7	86486322	Olfr298
7	86519968	Olfr297
7	86541965	Gm17919
7	86559478	Olfr296-ps1
7	86583862	Olfr295
7	86615636	Olfr294
7	86649061	Olfr293
7	86688330	Olfr292
7	86718977	Folh1
7	86795027	Vmn2r77
7	86859326	Vmn2r-ps87
7	86906996	Gm19203
7	86915094	Vmn2r78
7	86996115	Vmn2r79
7	87118867	Gm44925
7	87242106	Gm6230
7	87246096	Nox4
7	87424771	Tyr
7	87584168	Grm5
7	87772567	Gm44926
7	87890749	Gm44927
7	88063061	Gm44848
7	88082813	Gm44847
7	88119158	Gm44846
7	88278085	Ctsc
7	88311478	Gm44751
7	88430273	Rab38
7	88448675	Gm15661
7	88530446	Rps13-ps2
7	88571870	Gm8183
7	88781926	Gm6240
7	88853043	Gm45144
7	89139714	Tmem135
7	89215108	Gm44704
7	89338370	Gm44995
7	89388344	Gm44996
7	89404355	Fzd4
7	89426306	AI314278
7	89507783	Prss23
7	89510007	Prss23os
7	89552366	Gm45064
7	89607706	Gm2546
7	89632097	A230065N10Rik
7	89632392	Me3
7	89761463	Gm15744
7	89827218	Gm45793
7	89866148	Ccdc81
7	89917529	Hikeshi
7	89954654	Eed
7	89964987	Gm45120
7	89980723	E230029C05Rik
7	90030571	Gm44860
7	90042697	Gm44861
7	90107480	Gm5341
7	90124822	2310010J17Rik
7	90130213	Picalm
7	90132492	Gm45223
7	90145948	Gm45222
7	90185927	Gm45221
7	90201278	Gm45220
7	90223873	Ccdc83
7	90302252	Sytl2
7	90426577	Ccdc89
7	90442729	Crebzf
7	90450700	Tmem126a
7	90457252	Gm44907
7	90467438	Tmem126b
7	90476672	Dlg2
7	90811544	Gm45162
7	90871603	A930002H02Rik
7	90885444	Gm45161
7	90887072	Gm45159
7	90995309	Gm45178
7	91048999	Gm45179
7	91131841	Gm45176
7	91139964	Gm45177
7	91158600	Gm45182
7	91304695	Gm45183
7	91340016	Gm44678
7	91519115	Gm44679
7	91564367	Gm44675
7	91608956	Gm44676
7	91627272	Gm44677
7	91635239	Gm44680
7	91647711	Gm44681
7	91689469	C030038I04Rik
7	91816167	Gm45130
7	91908063	Gm45129
7	92064593	Gm45131
7	92081089	4931412I15Rik
7	92092206	4930567K12Rik
7	92408184	B230206I08Rik
7	92431170	Gm45201
