# Derived from Mus_musculus.GRCm38.102.chr.gtf.gz in http://ftp.ensembl.org/pub/release-102/gtf/mus_musculus/
# Chromosome	Start	End	Ensembl ID	Name
14	46671702	46681301	00000115421	Gm48917
14	46743215	46746399	00000115690	Gm48924
14	46760541	46771669	00000037628	Cdkn3
14	46775567	46788411	00000015759	Cnih1
14	46787633	46788530	00000115003	Gm48933
14	46804135	46806151	00000115041	Gm48939
14	46808149	46822242	00000062014	Gmfb
14	46829109	46832027	00000061510	Gm10101
14	46832125	46854193	00000055128	Cgrrf1
14	46844813	46845480	00000115417	Gm48949
14	46866576	46882757	00000115100	Gm34934
14	46882854	47105815	00000021838	Samd4
14	46883698	46885064	00000115410	2810457G06Rik
14	46893520	46896483	00000114996	Gm48958
14	46961440	46965684	00000089870	Gm15562
14	47097679	47116161	00000072589	Gm10371
14	47116296	47120439	00000115207	Gm49132
14	47153895	47189413	00000037580	Gch1
14	47162377	47162634	00000115098	Gm49134
14	47177883	47178546	00000115764	Gm18811
14	47199870	47200120	00000115566	Gm49136
14	47214135	47214738	00000115400	Gm49137
14	47240944	47276857	00000037572	Wdhd1
14	47261832	47262186	00000115849	Gm49149
14	47276370	47276796	00000115097	Gm49150
14	47276931	47296102	00000048379	Socs4
14	47297508	47298542	00000114977	Gm9502
14	47298266	47323204	00000021840	Mapk1ip1l
14	47301982	47305485	00000115082	Gm49189
14	47320410	47321056	00000115728	Gm49190
14	47367751	47386160	00000050335	Lgals3
14	47387779	47418407	00000037544	Dlgap5
14	47419758	47420189	00000115436	Gm8353
14	47422417	47427570	00000115617	Gm48975
14	47450421	47531962	00000037536	Fbxo34
14	47491568	47492783	00000115570	Gm48986
14	47502944	47508187	00000115145	Gm35166
14	47540893	47570649	00000037526	Atg14
14	47541980	47544217	00000115823	Gm49004
14	47569526	47569774	00000115571	Gm6616
14	47648448	47739894	00000021843	Ktn1
14	47755092	47757498	00000115719	4930538L07Rik
14	47790968	47805349	00000115215	Gm41148
14	47800740	47801465	00000115046	Gm49302
14	47805235	47823104	00000115310	Gm35360
14	47898851	47944189	00000115609	4930447J18Rik
14	47960019	47973713	00000114989	Gm49303
14	47991528	47993803	00000115403	Gm49304
14	47993941	47997714	00000115425	Gm49305
14	48047011	48058470	00000115060	Gm49306
14	48079375	48079752	00000062081	Gm6055
14	48120823	48281575	00000021846	Peli2
14	48129485	48130163	00000115790	9530086P17Rik
14	48134224	48137246	00000115686	Gm49310
14	48196760	48198030	00000115555	Gm49307
14	48227201	48228206	00000063885	Gm6498
14	48360578	48362615	00000114991	1700128I11Rik
14	48387114	48388005	00000115687	Gm18962
14	48408618	48409618	00000098192	Gm3534
14	48446124	48524246	00000036339	Tmem260
14	48518236	48560287	00000115756	Gm49519
14	48530358	48532665	00000115316	Gm49096
14	48537991	48571888	00000115725	4930572G02Rik
14	48590599	48596402	00000115636	Gm49120
14	48636141	48642002	00000115376	Gm35766
14	48643461	48649774	00000115669	Gm49151
14	48657677	48673819	00000021848	Otx2
14	48668708	48870683	00000098682	Otx2os1
14	48672094	48673899	00000115599	Gm49154
14	48695601	48695981	00000115194	Gm48909
14	48704184	48706120	00000115429	Gm49153
14	48727414	48740809	00000115579	Gm49156
14	48814421	48815729	00000115130	Gm49152
14	48834168	48834534	00000115380	Gm46453
14	48867329	48867800	00000115348	Gm49155
14	48870258	48881869	00000115398	Gm534
14	48878586	48887112	00000115008	4933429O19Rik
14	49004090	49066653	00000061244	Exoc5
14	49023930	49028569	00000115624	Gm49204
14	49066097	49094234	00000036291	Ap5m1
14	49103507	49122712	00000115737	Rpl19-ps3
14	49172226	49191031	00000036282	Naa30
14	49217779	49220047	00000115772	Gm48935
14	49219588	49245474	00000021850	ccdc198
14	49220898	49223364	00000115389	Gm48936
14	49298519	49526046	00000021852	Slc35f4
14	49299836	49304512	00000115096	Gm48940
14	49675952	49783383	00000036242	Armh4
14	49713246	49713622	00000082967	Gm16082
14	49722652	49744296	00000115787	Gm36146
14	49736658	49738009	00000115742	Gm48950
14	49747251	49748193	00000115228	Gm48948
14	49802785	49826516	00000115212	Gm8417
14	49894258	49901999	00000048933	Olfr722
14	49928563	49931787	00000093825	Olfr723
14	49960023	49963274	00000096254	Olfr724
14	49984923	49985274	00000115556	Gm49133
14	50034314	50040375	00000068437	Olfr725
14	50061360	50064390	00000102189	Gm37194
14	50083570	50090953	00000060523	Olfr726
14	50123186	50128746	00000059488	Olfr727
14	50133758	50142680	00000050030	Olfr728
14	50144731	50152910	00000049011	Olfr729
14	50183296	50188198	00000109835	Olfr730
14	50233531	50241866	00000048080	Olfr731
14	50278473	50284206	00000091873	Olfr732
14	50295891	50301522	00000090874	Olfr733
14	50316506	50326761	00000045306	Olfr734
14	50342612	50348872	00000046210	Olfr735
14	50357914	50363663	00000051969	Tlr11
14	50381163	50394192	00000047716	Olfr736
14	50407568	50415438	00000094692	Olfr738
14	50411178	50411460	00000108380	Olfr737-ps1
14	50418626	50427888	00000057903	Olfr739
14	50445545	50456933	00000095917	Olfr740
14	50472738	50488338	00000095765	Olfr741
14	50503600	50517145	00000068431	Olfr742
14	50521839	50534955	00000094285	Olfr743
14	50552868	50553828	00000115034	Gm19109
14	50614879	50619839	00000053815	Olfr744
14	50639388	50643885	00000050028	Olfr745
14	50645388	50645670	00000108510	Gm45192
14	50647083	50654183	00000058188	Olfr746
14	50670388	50672234	00000115323	Gm18762
14	50680657	50693206	00000057179	Olfr747
14	50707373	50713797	00000060084	Olfr748
14	50736171	50745094	00000059069	Olfr749
14	50765415	50785519	00000006288	Ttc5
14	50769248	50769730	00000078125	Gm10916
14	50787816	50788239	00000115769	Gm48938
14	50789248	50807732	00000071470	Ccnb1ip1
14	50807841	50821301	00000036023	Parp2
14	50824059	50870560	00000006281	Tep1
14	50870324	50880603	00000097431	Gm26782
14	50888582	50897507	00000090799	Klhl33
14	50906478	50924893	00000006289	Osgep
14	50924968	50927139	00000035960	Apex1
14	50926068	50930856	00000035953	Pip4p1
14	50931082	50965237	00000115338	Pnp
14	50944517	50963136	00000021871	Gm49342
14	50950559	50952004	00000103730	Gm38316
14	50955992	50964749	00000068417	Pnp2
14	50978447	50978936	00000115312	Gm8518
14	50995713	50997075	00000114997	Gm49038
14	51007751	51010758	00000021872	Rnase10
14	51038459	51041869	00000052382	Rnase9
14	51049451	51050163	00000059648	Rnase11
14	51056698	51057661	00000068407	Rnase12
14	51066301	51074435	00000035932	Olfr750
14	51091077	51106151	00000021876	Rnase4
14	51091150	51102009	00000072115	Ang
14	51114426	51117807	00000072575	Eddm3b
14	51123908	51132187	00000021880	Rnase6
14	51142870	51144117	00000114985	1810028F09Rik
14	51144998	51146785	00000035896	Rnase1
14	51162260	51163018	00000059606	Rnase2b
14	51167967	51168425	00000115136	Ear-ps1
14	51195324	51199148	00000047894	Ang2
14	51203391	51204338	00000050766	Ear14
14	51255262	51256112	00000047222	Rnase2a
14	51277602	51277709	00000115574	Gm49245
14	51311497	51317768	00000094991	Gm21718
14	51314461	51314928	00000115094	Gm7106
14	51317335	51345489	00000115540	4930597G03Rik
14	51358603	51359964	00000115280	Gm7107
14	51361675	51361857	00000090228	Gm16289
14	51361756	51569982	00000068399	Gm7247
14	51377284	51380974	00000115166	Vmn2r-ps110
14	51377348	51431915	00000089761	Vmn2r-ps111
14	51410820	51420721	00000000606	Vmn2r88
14	51428763	51432043	00000115374	Vmn2r-ps111
14	51451857	51464172	00000070448	Vmn2r89
14	51552790	51662953	00000079244	Gm5622
14	51556635	51559358	00000089836	Gm16290
14	51568892	51574063	00000091142	Gm17175
14	51579731	51580195	00000114973	Gm19156
14	51587653	51592139	00000096024	Gm17174
14	51598894	51599374	00000115135	Gm19157
14	51606807	51611310	00000094715	Gm17078
14	51618064	51618541	00000115832	Gm19158
14	51630273	51635666	00000091296	Gm4181
14	51679863	51682065	00000090603	Gm17186
14	51691019	51695468	00000090740	Gm17079
14	51711643	51717183	00000068506	Gm5800
14	51741105	51741322	00000115827	Gm49261
14	51753505	51753949	00000091189	Ear-ps3
14	51763878	51773590	00000060615	Ang4
14	51793304	51793753	00000092107	Ear-ps4
14	51800046	51826359	00000050961	AY358078
14	51825720	51826293	00000091293	Gm6047
14	51838999	51839461	00000091812	Ear-ps5
14	51853699	51854643	00000062148	Ear6
14	51884842	51893039	00000004561	Mettl17
14	51892889	51896745	00000072572	Slc39a2
14	51905271	51914158	00000004558	Ndrg2
14	51918425	51920700	00000008813	Tppp2
14	51921362	51922773	00000068392	Rnase13
14	51926264	51929660	00000115698	Gm49076
14	51984719	52006251	00000004562	Arhgef40
14	51986425	51988827	00000097633	Gm16617
14	52006077	52020733	00000049295	Zfp219
14	52015658	52019794	00000072571	Tmem253
14	52020076	52021908	00000115454	Gm49086
14	52023284	52024108	00000115141	Gm49256
14	52033962	52042459	00000044286	Olfr221
14	52069471	52070019	00000115736	Gm8586
14	52071523	52071927	00000115541	Gm49258
14	52073377	52104028	00000060373	Hnrnpc
14	52110704	52163546	00000057132	Rpgrip1
14	52160414	52197416	00000035726	Supt16
14	52197502	52213852	00000097533	Gm26590
14	52198151	52257780	00000053754	Chd8
14	52258811	52264227	00000105868	Gm43766
14	52261759	52279545	00000022159	Rab2b
14	52279146	52296401	00000016831	Tox4
14	52294841	52305128	00000022160	Mettl3
14	52311172	52328762	00000049532	Sall2
14	52347495	52356408	00000095030	Olfr1513
14	52368918	52369688	00000105461	Gm4742
14	52371332	52379168	00000094140	Olfr1512
14	52373153	52375526	00000103010	Gm37504
14	52389794	52397379	00000063867	Olfr1511
14	52409131	52414373	00000063106	Olfr1510
14	52420556	52420828	00000105132	Gm43250
14	52427928	52428876	00000076758	Trav1
14	52442990	52452574	00000035626	Olfr1509
14	52458829	52467495	00000057564	Olfr1508
14	52482885	52483060	00000105343	Gm43512
14	52488791	52495749	00000059887	Olfr1507
14	52508542	52509082	00000106131	Gm36382
14	52538652	52540876	00000104788	Gm36448
14	52567198	52568051	00000076759	Trav2
14	52580665	52581213	00000076760	Trav3-1
14	52607307	52607804	00000106382	Trav4-1
14	52622566	52623082	00000076761	Trav5-1
14	52638515	52638962	00000076762	Trav6-1
14	52639531	52639755	00000105159	Gm42988
14	52654817	52655328	00000104620	Trav7-1
14	52667411	52667864	00000076764	Trav6-2
14	52683964	52684472	00000105533	Trav7d-2
14	52710913	52711402	00000082819	Trav4d-2
14	52725299	52726919	00000096600	Trav6d-3
14	52744249	52744840	00000096746	Trav7d-3
14	52753367	52753846	00000095387	Trav6d-4
14	52769753	52770392	00000094023	Trav7d-4
14	52774869	52775615	00000105920	Gm5408
14	52778447	52778995	00000076770	Trav8d-1
14	52792316	52792777	00000096478	Trav9d-1
14	52795165	52795633	00000095426	Trav6d-5
14	52810934	52811496	00000094792	Trav10d
14	52821922	52822359	00000094176	Trav6d-6
14	52824357	52824912	00000095088	Trav11d
14	52835858	52836387	00000105393	Trav7d-5
14	52844465	52845041	00000095689	Trav12d-1
14	52851290	52851866	00000076778	Trav13d-1
14	52855614	52856166	00000095854	Trav14d-1
14	52860985	52862752	00000115785	Gm6740
14	52861767	52862630	00000105061	Gm6740
14	52863299	52863936	00000096653	Trav15d-1-dv6d-1
14	52887587	52888080	00000106533	Trav3d-2
14	52892186	52892618	00000094914	Trav9d-2
14	52899969	52900470	00000093939	Trav4d-3
14	52902793	52903230	00000094974	Rps19-ps2
14	52914428	52914702	00000104714	Trav5d-2
14	52915799	52916426	00000096129	Trav12d-2
14	52920443	52921112	00000095495	Trav9d-3
14	52928332	52928601	00000105887	Trav5d-3
14	52929789	52930282	00000094607	Trav12d-3
14	52942764	52943289	00000094758	Trav13d-2
14	52948568	52949169	00000095560	Trav14d-2
14	52956782	52957400	00000105953	Trav15d-2-dv6d-2
14	52969940	52970374	00000104613	Gm8704
14	52972448	52973038	00000093953	Trav3d-3
14	52983201	52983860	00000090868	Trav9d-4
14	52990866	52991389	00000096505	Trav4d-4
14	52992957	52993267	00000105386	Gm43104
14	53001713	53002232	00000096106	Trav5d-4
14	53007612	53008098	00000095756	Trav6d-7
14	53020416	53020991	00000105721	Trav7d-6
14	53032417	53039466	00000104598	Gm30214
14	53032848	53033419	00000095643	Trav13d-3
14	53042428	53042891	00000076795	Trav8d-2
14	53047287	53047821	00000076796	Trav16d-dv11
14	53072763	53073274	00000096329	Trav13d-4
14	53078452	53079045	00000094619	Trav14d-3-dv8
14	53082354	53082520	00000106481	Trav15d-3
14	53091346	53091875	00000095736	Trav7n-4
14	53101801	53102265	00000092251	Trav9n-1
14	53104871	53105344	00000076800	Trav6n-5
14	53122114	53122610	00000095646	Trav10n
14	53132679	53133137	00000076802	Trav6n-6
14	53135122	53135678	00000106259	Trav11n
14	53146919	53147448	00000105629	Trav7n-5
14	53155512	53156088	00000096055	Trav12n-1
14	53162399	53162910	00000104629	Trav13n-1
14	53166626	53167178	00000096827	Trav14n-1
14	53172727	53173590	00000105194	Gm6755
14	53174325	53174896	00000094413	Trav15n-1
14	53198525	53199018	00000105070	Trav3n-2
14	53203122	53203554	00000093813	Trav9n-2
14	53210906	53211407	00000095572	Trav4n-3
14	53213730	53214167	00000096681	Rps19-ps1
14	53225402	53225676	00000105956	Trav5n-2
14	53226773	53227400	00000096531	Trav12n-2
14	53231433	53232102	00000096541	Trav9n-3
14	53239284	53239553	00000105467	Trav5n-3
14	53240745	53241244	00000093915	Trav12n-3
14	53253792	53254317	00000094779	Trav13n-2
14	53259578	53260179	00000093801	Trav14n-2
14	53267917	53268535	00000104915	Trav15n-2
14	53281075	53281509	00000106165	Gm3922
14	53283585	53284175	00000094877	Trav3n-3
14	53294341	53295030	00000094231	Trav9n-4
14	53302036	53302559	00000093969	Trav4n-4
14	53312904	53313422	00000096168	Trav5n-4
14	53318798	53319284	00000095370	Trav6n-7
14	53324632	53325208	00000105080	Trav7n-6
14	53336637	53343922	00000105418	Gm43650
14	53337122	53337639	00000096038	Trav13n-3
14	53345890	53346424	00000076821	Trav8n-2
14	53351028	53351621	00000076822	Trav16n
14	53362267	53364106	00000076823	Trav13n-4
14	53370077	53370575	00000076824	Trav14n-3
14	53375112	53375279	00000105548	Trav15n-3
14	53390635	53391142	00000096417	Trav7-2
14	53418349	53418873	00000076826	Trav4-2
14	53428711	53430377	00000094220	Trav6-3
14	53443249	53443839	00000096908	Trav7-3
14	53454296	53454784	00000094468	Trav6-4
14	53461099	53461738	00000094766	Trav7-4
14	53466079	53466828	00000105666	Gm18711
14	53469756	53470232	00000076831	Trav8-1
14	53488045	53488567	00000096900	Trav9-1
14	53491115	53491622	00000096149	Trav6-5
14	53505727	53506286	00000096551	Trav10
14	53516929	53517366	00000095862	Trav6-6
14	53519303	53519859	00000096615	Trav11
14	53530786	53531313	00000106620	Trav7-5
14	53538191	53538738	00000096825	Trav12-1
14	53545014	53545525	00000076839	Trav13-1
14	53554022	53554558	00000076840	Trav14-1
14	53559632	53560247	00000094016	Trav15-1-dv6-1
14	53586500	53586964	00000104738	Trav3-2
14	53590857	53591514	00000094966	Trav9-2
14	53598828	53599410	00000093966	Trav4-3
14	53614945	53615224	00000104815	Trav5-2
14	53616315	53616914	00000096656	Trav12-2
14	53621657	53622245	00000095958	Trav12-3
14	53634829	53635399	00000076846	Trav13-2
14	53640701	53641225	00000095711	Trav14-2
14	53649404	53649994	00000076848	Trav15-2-dv6-2
14	53663341	53663780	00000105493	Gm43551
14	53665929	53666506	00000094828	Trav3-3
14	53676141	53676630	00000096678	Trav9-4
14	53683647	53684177	00000096096	Trav4-4-dv10
14	53694573	53694875	00000104673	Gm43550
14	53704007	53704514	00000095607	Trav5-4
14	53709902	53710419	00000095126	Trav6-7-dv9
14	53716716	53717291	00000096138	Trav7-6
14	53729558	53730074	00000082663	Trav13-3
14	53738375	53738838	00000085302	Trav8-2
14	53743104	53743705	00000076855	Trav16
14	53757356	53757921	00000094562	Trav13-4-dv7
14	53763173	53763694	00000094212	Trav14-3
14	53767026	53767180	00000105090	Trav15-3
14	53776956	53777576	00000076858	Trav3-4
14	53778603	53778873	00000105380	Trav12-4
14	53795357	53795963	00000087666	Trav13-5
14	53806639	53807115	00000096397	Trav17
14	53831105	53831827	00000076861	Trav18
14	53845234	53845827	00000076862	Trav19
14	53863110	53863661	00000086858	Trav20
14	53875984	53876752	00000076863	Trav21-dv12
14	53881612	53882217	00000076864	Trdv1
14	53918327	53961515	00000105963	Gm43647
14	53926978	53927595	00000104650	Trav22
14	53946073	53946660	00000076865	Trdv2-1
14	53960944	53961602	00000076866	Trdv2-2
14	53977153	53977678	00000106289	Trav23
14	54000959	54001267	00000105823	Trdv3
14	54067579	54125395	00000104658	Gm30275
14	54074905	54075515	00000076867	Trdv4
14	54113468	54113478	00000096749	Trdd1
14	54122226	54122241	00000096176	Trdd2
14	54123138	54123188	00000076870	Trdj1
14	54128298	54146287	00000106112	Gm43434
14	54136779	54136837	00000076871	Trdj2
14	54142851	54148868	00000104876	Trdc
14	54148662	54149294	00000076873	Trdv5
14	54155005	54155076	00000090574	Traj61
14	54155933	54155986	00000090782	Traj60
14	54156133	54156196	00000076874	Traj59
14	54157280	54157342	00000076875	Traj58
14	54158505	54158569	00000076876	Traj57
14	54159263	54159325	00000076877	Traj56
14	54161439	54161501	00000091005	Traj55
14	54161990	54162043	00000091326	Traj54
14	54162644	54162709	00000076878	Traj53
14	54165316	54165381	00000076879	Traj52
14	54166239	54166281	00000076880	Traj51
14	54167590	54167652	00000076881	Traj50
14	54168686	54168747	00000076882	Traj49
14	54169808	54169868	00000076883	Traj48
14	54171800	54171856	00000105216	Traj47
14	54172336	54172398	00000076884	Traj46
14	54172828	54172890	00000076885	Traj45
14	54173690	54173750	00000076886	Traj44
14	54174742	54174798	00000076887	Traj43
14	54175773	54175836	00000076888	Traj42
14	54176271	54176325	00000076889	Traj41
14	54177921	54177981	00000076890	Traj40
14	54179962	54180024	00000076891	Traj39
14	54180574	54180635	00000076892	Traj38
14	54181518	54181577	00000076893	Traj37
14	54182402	54182464	00000090494	Traj36
14	54183774	54183838	00000076894	Traj35
14	54184699	54184756	00000076895	Traj34
14	54185358	54185414	00000076896	Traj33
14	54186101	54186166	00000076897	Traj32
14	54187895	54187951	00000076898	Traj31
14	54189866	54189924	00000076899	Traj30
14	54190946	54191005	00000076900	Traj29
14	54191661	54191725	00000076901	Traj28
14	54192303	54192361	00000076902	Traj27
14	54194490	54194549	00000076903	Traj26
14	54194815	54194871	00000076904	Traj25
14	54195638	54195700	00000076905	Traj24
14	54196081	54196140	00000076906	Traj23
14	54197248	54197307	00000076907	Traj22
14	54198790	54198846	00000076908	Traj21
14	54199441	54199498	00000076909	Traj20
14	54200386	54200446	00000076910	Traj19
14	54200777	54200842	00000076911	Traj18
14	54201775	54201837	00000076912	Traj17
14	54203134	54203194	00000076913	Traj16
14	54204422	54204481	00000076914	Traj15
14	54205111	54205144	00000076915	Traj14
14	54205741	54205797	00000076916	Traj13
14	54206553	54206610	00000076917	Traj12
14	54207139	54207197	00000076918	Traj11
14	54209393	54209450	00000076919	Traj9
14	54209918	54209954	00000076920	Traj8
14	54211470	54211528	00000076921	Traj7
14	54212688	54212749	00000076922	Traj6
14	54213777	54213838	00000076923	Traj5
14	54216291	54216353	00000076924	Traj4
14	54217292	54217357	00000076925	Traj3
14	54217836	54217901	00000076926	Traj2
14	54218814	54218842	00000076927	Traj1
14	54220521	54224206	00000076928	Trac
14	54235479	54254104	00000022174	Dad1
14	54254188	54270637	00000040997	Abhd4
14	54278253	54284939	00000048153	Olfr49
14	54292443	54297456	00000105703	Gm43305
14	54323998	54324323	00000105294	Gm43304
14	54334217	54334899	00000105667	Gm3945
14	54349462	54351636	00000105501	5330426L24Rik
14	54360834	54369673	00000000959	Oxa1l
14	54369442	54417780	00000000958	Slc7a7
14	54426909	54429756	00000010406	Mrpl52
14	54431612	54445364	00000000957	Mmp14
14	54446318	54447861	00000115270	5430430K15Rik
14	54463042	54464742	00000115767	Gm10366
14	54464137	54471497	00000022175	Lrp10
14	54476100	54480431	00000022176	Rem2
14	54507187	54517525	00000023110	Prmt5
14	54541785	54554616	00000022177	Haus4
14	54567472	54577558	00000022178	Ajuba
14	54583663	54605993	00000022179	4931414P19Rik
14	54614119	54618022	00000022193	Psmb5
14	54621433	54629556	00000072423	Psmb11
14	54631231	54641364	00000059674	Cdh24
14	54642161	54686931	00000022185	Acin1
14	54650511	54654607	00000040840	4930579G18Rik
14	54686216	54690741	00000040822	1700123O20Rik
14	54692598	54698833	00000114865	Gm29776
14	54710360	54712174	00000052435	Cebpe
14	54722209	54781946	00000022180	Slc7a8
14	54805746	54806096	00000115626	Gm17772
14	54814141	54854108	00000112858	Rnf212b
14	54826247	54826676	00000086420	Gm8865
14	54852736	54870961	00000057156	Homez
14	54872669	54877550	00000072494	Ppp1r3e
14	54883377	54888234	00000089682	Bcl2l2
14	54883441	54898137	00000092232	Gm20521
14	54892500	54898169	00000022194	Pabpn1
14	54906304	54913132	00000022199	Slc22a17
14	54916535	54926126	00000022203	Efs
14	54932695	54935837	00000040770	Il25
14	54936261	54939274	00000040759	Cmtm5
14	54940355	54942852	00000115234	Gm49130
14	54941921	54966927	00000040752	Myh6
14	54968678	54974349	00000097652	Mhrt
14	54970684	54994626	00000053093	Myh7
14	54973029	54973359	00000101680	Gm29015
14	54979393	54991601	00000115610	Gm31251
14	55015454	55024137	00000022204	Ngdn
14	55038462	55042979	00000072492	Gm10364
14	55053869	55075873	00000093452	Zfhx2os
14	55054945	55098986	00000100162	Gm20687
14	55060262	55092324	00000040721	Zfhx2
14	55094784	55098986	00000045691	Thtpa
14	55098575	55106593	00000040701	Ap1g2
14	55106826	55116935	00000022208	Jph4
14	55127317	55128391	00000115250	Gm49020
14	55169709	55176639	00000115077	Gm46455
14	55222007	55241435	00000022209	Dhrs2
14	55245606	55246059	00000115683	Gm49021
14	55276834	55280687	00000114987	Gm49022
14	55349784	55350690	00000115125	Gm6852
14	55383597	55394148	00000115322	Gm49023
14	55420124	55420789	00000060680	Gm8894
14	55478758	55490340	00000022210	Dhrs4
14	55490651	55508272	00000022211	Carmil3
14	55510445	55517431	00000022212	Cpne6
14	55518978	55524981	00000040632	Nrl
14	55528828	55542399	00000115778	Gm10876
14	55537869	55539154	00000115622	Gm49117
14	55540266	55551242	00000040618	Pck2
14	55559097	55560408	00000053588	A730061H03Rik
14	55560006	55570065	00000022214	Dcaf11
14	55566159	55575991	00000086341	Gm15932
14	55575617	55576954	00000022215	Fitm1
14	55578123	55581529	00000022216	Psme1
14	55581516	55585302	00000022217	Emc9
14	55587441	55591113	00000079197	Psme2
14	55591708	55603693	00000047098	Rnf31
14	55603571	55610030	00000002325	Irf9
14	55618037	55625395	00000002324	Rec8
14	55625400	55635957	00000002319	Ipo4
14	55629076	55637895	00000115232	Gm49378
14	55635965	55643806	00000002320	Tm9sf1
14	55643604	55646352	00000115222	Gm49747
14	55650184	55652539	00000007591	Tssk4
14	55654845	55658208	00000115600	Gm49299
14	55657879	55660508	00000002329	Mdp1
14	55662263	55672124	00000010376	Nedd8
14	55671941	55679200	00000002326	Gmpr2
14	55674689	55681820	00000007589	Tinf2
14	55681918	55712282	00000115154	Gm49067
14	55700009	55713926	00000022218	Tgm1
14	55715416	55722263	00000040472	Rabggta
14	55739020	55745690	00000002332	Dhrs1
14	55745693	55755500	00000019297	Nop9
14	55754050	55758458	00000022219	Cideb
14	55761428	55765138	00000040432	Ltb4r2
14	55765962	55768494	00000046908	Ltb4r1
14	55769057	55784095	00000022220	Adcy4
14	55784995	55788865	00000022221	Ripk3
14	55823144	55833943	00000023411	Nfatc4
14	55854010	55874736	00000075592	Nynrin
14	55878913	55884392	00000040380	Cbln3
14	55884947	55898775	00000047153	Khnyn
14	55897283	55900293	00000022223	Sdr39u1
14	55935606	55937595	00000114978	Gm48925
14	55941451	55944675	00000022225	Cma1
14	55949809	55952350	00000115592	Mcpt-ps1
14	55950980	55974031	00000068289	Cma2
14	55966725	55966865	00000115179	Gm48927
14	55989063	55989685	00000115757	Gm48934
14	56010536	56011315	00000058581	Gm5801
14	56017971	56020384	00000022227	Mcpt1
14	56026864	56030495	00000071361	Mcpt9
14	56042041	56044642	00000022226	Mcpt2
14	56059629	56062313	00000061068	Mcpt4
14	56082166	56085273	00000022157	Mcpt8
14	56099881	56102574	00000040314	Ctsg
14	56117626	56120625	00000022156	Gzme
14	56129556	56132608	00000059256	Gzmd
14	56156582	56159579	00000040284	Gzmg
14	56162131	56162801	00000114908	Gm9547
14	56165797	56174599	00000015443	Gzmn
14	56173751	56207735	00000114303	Gm4022
14	56178004	56180711	00000114392	Gm8961
14	56181827	56182507	00000114806	Gm8963
14	56205263	56211417	00000015441	Gzmf
14	56231441	56234656	00000079186	Gzmc
14	56250069	56251077	00000097936	Gm4819
14	56258838	56262260	00000015437	Gzmb
14	56275793	56276948	00000114820	Gm48200
14	56365068	56388550	00000022229	Atp12a
14	56376902	56391562	00000114345	Gm10873
14	56402581	56525032	00000000365	Rnf17
14	56526761	56575425	00000064128	Cenpj
14	56575619	56659794	00000054509	Parp4
14	56607261	56620513	00000090038	Gm16573
14	56665605	56668124	00000110165	Gm4032
14	56668248	56697430	00000079184	Mphosph8
14	56696280	56701268	00000097743	Gm16973
14	56720710	56778316	00000021938	Pspc1
14	56790585	56811716	00000040123	Zmym5
14	56811989	56813899	00000100017	2410022M11Rik
14	56836292	56837036	00000114420	Gm48906
14	56865413	56866355	00000114500	Gm8983
14	56886653	56962701	00000021945	Zmym2
14	57015134	57018982	00000096144	B020004C17Rik
14	57034460	57058100	00000048582	Gja3
14	57098600	57104702	00000046352	Gjb2
14	57112506	57115883	00000089840	Gm4491
14	57123303	57133611	00000040055	Gjb6
14	57178978	57179160	00000114530	Gm48725
14	57217233	57217642	00000114754	Gm8996
14	57274993	57398529	00000021947	Cryl1
14	57363385	57363733	00000114321	Gm8971
14	57384865	57385250	00000114952	Gm29717
14	57424062	57517936	00000040040	Ift88
14	57435721	57436513	00000081238	Gm15836
14	57506744	57510835	00000086486	Ift88os
14	57524777	57543166	00000050222	Il17d
14	57549597	57571612	00000021951	Eef1akmt1
14	57571614	57572368	00000097933	1700039M10Rik
14	57577521	57665430	00000021952	Xpo4
14	57642077	57746103	00000114942	Gm49361
14	57689662	57758388	00000021959	Lats2
14	57698013	57698219	00000092358	Gm20430
14	57798180	57806638	00000021963	Sap18
14	57806561	57826185	00000021965	Ska3
14	57826234	57829296	00000021967	Mrpl57
14	57832703	57890276	00000021969	Zdhhc20
14	57916261	57999262	00000021973	Micu2
14	57999323	58003697	00000097303	3110083C13Rik
14	58049229	58049823	00000114918	Gm9012
14	58070547	58112720	00000021974	Fgf9
14	58105772	58106129	00000091132	Gm17109
14	58240221	58240834	00000114562	Gm18080
14	58300973	58363816	00000114690	Gm33321
14	58878833	58880228	00000098157	Gm9022
14	58893506	58894129	00000059835	Rpl13-ps3
14	58912104	58939867	00000114486	Gm48447
14	59043995	59061063	00000114441	Gm33472
14	59046121	59067224	00000114720	Gm41162
14	59084136	59087118	00000114289	Gm48453
14	59133040	59142893	00000021977	1700129C05Rik
14	59158503	59178749	00000053868	Gm5142
14	59201209	59237265	00000035469	Rcbtb1
14	59244700	59260180	00000090881	Phf11
14	59276913	59297522	00000044703	Phf11a
14	59320964	59341351	00000091649	Phf11b
14	59347407	59365470	00000068245	Phf11d
14	59380833	59395381	00000091144	Phf11c
14	59402009	59440884	00000071350	Setdb2
14	59414270	59414564	00000089643	Gm16301
14	59440972	59585764	00000021981	Cab39l
14	59559388	59597959	00000021982	Cdadc1
14	59622116	59622667	00000114804	Gm18073
14	59625308	59631660	00000044461	Shisa2
14	59638540	60197179	00000021983	Atp8a2
14	59642312	59644384	00000114593	Gm19716
