# Derived from Homo_sapiens.GRCh38.102.chr.gtf.gz in http://ftp.ensembl.org/pub/release-102/gtf/homo_sapiens/
# Chromosome	Start	End	Ensembl ID	Name
7	143639230	143647646	00000283528	TCAF2C
7	143755089	143757696	00000271321	CTAGE6
7	143761790	143836933	00000253882	AC099548.2
7	143782667	143784284	00000241136	PAICSP6
7	143796295	143796720	00000232145	AC099548.1
7	143800732	143817973	00000159860	TCAF2P1
7	143851375	143902198	00000198420	TCAF1
7	143935166	143936279	00000221910	OR2F2
7	143954844	143997312	00000213215	OR2F1
7	143979121	143980225	00000270729	CAPZA1P5
7	143980905	143981820	00000273377	OR2Q1P
7	143985142	143986651	00000242280	SLC16A1P1
7	144000320	144008793	00000221813	OR6B1
7	144048948	144058845	00000221836	OR2A5
7	144069811	144075870	00000221933	OR2A25
7	144077721	144077825	00000239967	OR2A41P
7	144086278	144098953	00000221858	OR2A12
7	144109514	144110564	00000221989	OR2A2
7	144118461	144119360	00000239981	OR2A15P
7	144123176	144131188	00000221938	OR2A14
7	144142009	144142938	00000273234	OR2A13P
7	144153486	144158905	00000183122	OR2A3P
7	144176740	144177142	00000240621	OR2AO1P
7	144183466	144186053	00000225932	CTAGE4
7	144186083	144195833	00000213214	ARHGEF35
7	144194858	144280547	00000244198	ARHGEF35-AS1
7	144228244	144239605	00000212807	OR2A42
7	144250045	144256244	00000170356	OR2A20P
7	144251264	144355707	00000284644	AC074386.1
7	144257663	144264792	00000243896	OR2A7
7	144266701	144269288	00000244693	CTAGE8
7	144272445	144286966	00000204959	ARHGEF34P
7	144294480	144300934	00000228960	OR2A9P
7	144300395	144356181	00000244479	OR2A1-AS1
7	144312464	144322668	00000221970	OR2A1
7	144355288	144380632	00000050327	ARHGEF5
7	144397240	144410227	00000106410	NOBOX
7	144434826	144435314	00000242978	PPIAP83
7	144451941	144836395	00000196511	TPK1
7	144647186	144648575	00000243746	EEF1A1P10
7	145005058	145006135	00000236343	EI24P4
7	145009961	145010993	00000214035	AC073310.1
7	145039999	145040941	00000225918	RPL7P59
7	145269514	145270384	00000226592	AC004911.1
7	145583197	145584817	00000231839	DPY19L4P2
7	145675679	145681369	00000230746	AC006007.1
7	146050062	146050366	00000280144	AC073308.1
7	146116002	148420998	00000174469	CNTNAP2
7	147080934	147097609	00000236795	CNTNAP2-AS1
7	147146342	147146756	00000226857	DUTP3
7	147167344	147167572	00000232391	RANP2
7	147671711	147673143	00000230190	AC005518.1
7	147704294	147704575	00000270634	AC005518.2
7	148445786	148446299	00000274133	AC083849.1
7	148473599	148503458	00000283504	AC006974.1
7	148543677	148572177	00000283648	AC006974.2
7	148580401	148580799	00000213210	AC005229.2
7	148590766	148615860	00000170279	C7orf33
7	148637179	148637587	00000213209	AC005229.1
7	148649547	148650240	00000270200	AC005229.3
7	148696467	148698664	00000273314	AC005229.4
7	148697914	148801110	00000055130	CUL1
7	148807383	148884321	00000106462	EZH2
7	148940265	148941228	00000286180	AC073140.2
7	148941483	148941638	00000286171	AC073140.1
7	148987527	148989432	00000281189	GHET1
7	149003062	149028662	00000155660	PDIA4
7	149053961	149054173	00000234565	COX6B1P1
7	149069641	149090782	00000197362	ZNF786
7	149102784	149126324	00000204947	ZNF425
7	149126416	149183042	00000197024	ZNF398
7	149191043	149191223	00000239719	AC004890.1
7	149195546	149226238	00000170265	ZNF282
7	149239651	149255606	00000170260	ZNF212
7	149262171	149297302	00000204946	ZNF783
7	149275619	149277992	00000271664	AC004890.3
7	149285281	149297312	00000244560	AC004890.2
7	149321865	149322092	00000231397	AC004941.2
7	149334024	149334857	00000215311	NPM1P12
7	149398204	149401456	00000228151	AC004941.1
7	149422675	149424890	00000261842	AC073314.1
7	149431363	149461062	00000196453	ZNF777
7	149472696	149497817	00000181220	ZNF746
7	149547154	149624752	00000133624	ZNF767P
7	149714781	149734575	00000133619	KRBA1
7	149764182	149773588	00000181444	ZNF467
7	149776042	149833979	00000197558	SSPOP
7	149838375	149867479	00000106479	ZNF862
7	149851572	149852170	00000280149	AC004877.2
7	149858400	149862492	00000273419	AC004877.1
7	149867697	149880610	00000204934	ATP6V0E2-AS1
7	149872968	149891204	00000171130	ATP6V0E2
7	149881359	149881580	00000273293	AC093458.1
7	149881477	149882105	00000279536	AC093458.2
7	149890739	149891416	00000273011	AC092681.3
7	149891191	149909704	00000224016	AC092681.1
7	150000752	150005124	00000260555	AC092681.2
7	150033653	150076655	00000241449	AC092666.1
7	150047609	150047854	00000276538	AC092666.2
7	150243916	150323725	00000106526	ACTR3C
7	150322639	150332721	00000188707	ZBED6CL
7	150323263	150338156	00000127399	LRRC61
7	150337483	150343346	00000261305	AC005586.1
7	150338317	150341662	00000106538	RARRES2
7	150363777	150372590	00000240449	REPIN1-AS1
7	150368189	150374044	00000214022	REPIN1
7	150368790	150398630	00000196456	ZNF775
7	150379329	150410597	00000284048	AC073111.2
7	150379854	150383885	00000239377	ZNF775-AS1
7	150400702	150412470	00000284691	AC073111.3
7	150433654	150448140	00000242258	LINC00996
7	150450630	150479393	00000171115	GIMAP8
7	150484061	150485135	00000271582	AC073111.1
7	150512559	150513839	00000213205	STRADBP1
7	150514872	150521073	00000179144	GIMAP7
7	150541754	150542098	00000243853	ALDH7A1P3
7	150567369	150573953	00000133574	GIMAP4
7	150603561	150604644	00000271568	AC069304.3
7	150614061	150614764	00000232361	AC069304.1
7	150625375	150632648	00000133561	GIMAP6
7	150676833	150677918	00000270990	AC069304.2
7	150685697	150693641	00000106560	GIMAP2
7	150716606	150724284	00000213203	GIMAP1
7	150716668	150743646	00000281887	GIMAP1-GIMAP5
7	150722253	150750033	00000196329	GIMAP5
7	150746893	150747728	00000177590	GIMAP3P
7	150749736	150750094	00000241134	BET1P1
7	150791285	150801360	00000106565	TMEM176B
7	150800403	150805118	00000002933	TMEM176A
7	150824627	150861504	00000002726	AOC1
7	150944961	150978321	00000055118	KCNH2
7	150991017	151014588	00000164867	NOS3
7	151012209	151024499	00000181652	ATG9B
7	151028422	151047782	00000197150	ABCB8
7	151028781	151029754	00000243433	AC010973.1
7	151048292	151052756	00000213199	ASIC3
7	151053815	151057897	00000164885	CDK5
7	151057210	151076526	00000164889	SLC4A2
7	151061928	151061978	00000288608	AC010973.3
7	151074742	151076530	00000244151	AC010973.2
7	151076593	151080866	00000164896	FASTK
7	151081085	151083493	00000164897	TMUB1
7	151085831	151144436	00000133612	AGAP3
7	151148589	151174745	00000164900	GBX1
7	151175698	151187832	00000146926	ASB10
7	151190873	151205496	00000278685	IQCA1L
7	151207837	151210378	00000285480	H2BE1
7	151207837	151227166	00000285292	ABCF2-H2BE1
7	151211484	151227205	00000033050	ABCF2
7	151232489	151238827	00000033100	CHPF2
7	151238764	151277896	00000082014	SMARCD3
7	151240399	151240972	00000272661	AC021097.1
7	151249325	151254390	00000243018	AC005486.1
7	151341699	151378449	00000013374	NUB1
7	151375909	151410727	00000187260	WDR86
7	151409161	151413354	00000243836	WDR86-AS1
7	151427683	151439124	00000241456	AC005996.1
7	151428832	151440813	00000127377	CRYGN
7	151466012	151520120	00000106615	RHEB
7	151501878	151503463	00000240132	ETF1P2
7	151556124	151877125	00000106617	PRKAG2
7	151806490	151810820	00000242048	AC093583.1
7	151877042	151879223	00000239911	PRKAG2-AS1
7	151950386	151954985	00000227562	AC074257.1
7	151956379	152019929	00000106648	GALNTL5
7	152025674	152122340	00000178234	GALNT11
7	152120001	152121717	00000229591	AC006017.1
7	152128879	152129686	00000213188	YBX1P4
7	152134922	152436003	00000055609	KMT2C
7	152366763	152367015	00000270405	AC104692.2
7	152367171	152367260	00000204894	AC104692.1
7	152367519	152368661	00000241007	SEPTIN7P6
7	152435695	152443176	00000241735	FABP5P3
7	152445477	152447150	00000020219	CCT8L1P
7	152463786	152465549	00000261455	LINC01003
7	152590641	152590941	00000231139	AC104843.2
7	152602213	152602892	00000225416	AC104843.1
7	152644776	152676141	00000196584	XRCC2
7	152749079	152749735	00000214003	ATP5PBP3
7	152759749	152855378	00000133627	ACTR3B
7	153144313	153144588	00000224104	AC079809.1
7	153355365	153413985	00000234722	LINC01287
7	153395484	153396921	00000285524	AC073236.1
7	153449429	153449875	00000233489	PAXBP1P1
7	153887097	154894285	00000130226	DPP6
7	153968665	153968826	00000226509	AC005588.1
7	154026287	154038604	00000270114	AC006019.3
7	154055286	154063325	00000203335	AC006019.1
7	154092201	154096043	00000233363	AC006019.2
7	154838388	154865483	00000236408	AC073336.1
7	154928460	154952188	00000214106	PAXIP1-AS2
7	154943687	155003124	00000157212	PAXIP1
7	154951226	154952188	00000272760	AC093726.1
7	154956429	154957107	00000273183	AC093726.2
7	155003448	155005703	00000273344	PAXIP1-AS1
7	155067034	155072450	00000220575	HTR5A-AS1
7	155070324	155087392	00000157219	HTR5A
7	155074599	155074748	00000283339	AC093726.3
7	155106062	155106400	00000274637	AC092628.2
7	155106400	155106651	00000228806	AC092628.1
7	155196563	155198455	00000217825	AC099552.1
7	155204147	155205189	00000228521	AC099552.3
7	155222903	155223851	00000278998	AC099552.4
7	155295918	155297541	00000273117	AC144652.1
7	155297776	155310235	00000186480	INSIG1
7	155356985	155367934	00000204960	BLACE
7	155382076	155396356	00000218672	AC008060.1
7	155399922	155401782	00000260426	AC008060.4
7	155421206	155457099	00000236544	AC008060.3
7	155458129	155464831	00000164778	EN2
7	155474206	155555450	00000146910	CNPY1
7	155474256	155644406	00000283128	AC009403.2
7	155510283	155518623	00000227365	AC008060.2
7	155611231	155645205	00000216895	AC009403.1
7	155644451	155781485	00000184863	RBM33
7	155799980	155812463	00000164690	SHH
7	155962632	155966343	00000204876	AC021218.1
7	156263547	156263802	00000270584	AC093813.1
7	156388922	156640654	00000182648	LINC01006
7	156540491	156541103	00000279418	LINC00244
7	156633355	156633787	00000234450	AC005534.1
7	156640281	156677130	00000105982	RNF32
7	156654185	156659582	00000224903	RNF32-AS1
7	156668946	156893216	00000105983	LMBR1
7	156944721	156945645	00000230033	AC006357.1
7	156949712	156973176	00000146909	NOM1
7	156994051	157010663	00000130675	MNX1
7	157006307	157007132	00000235029	MNX1-AS2
7	157010805	157016426	00000243479	MNX1-AS1
7	157057709	157058514	00000236102	AC006967.2
7	157087955	157088543	00000229365	AC006967.1
7	157109980	157111072	00000269446	AC006967.3
7	157138916	157269370	00000009335	UBE3C
7	157192368	157192832	00000225224	RPS27AP12
7	157197600	157198511	00000236018	AC004898.1
7	157263022	157263229	00000224629	AC004975.1
7	157281536	157282686	00000229660	AC004975.2
7	157335381	157417439	00000105993	DNAJB6
7	157466231	157499716	00000234210	AC006372.3
7	157501322	157503908	00000223872	AC006372.1
7	157513294	157518658	00000233191	AC006372.2
7	157525783	157527325	00000280266	AC006372.4
7	157539056	158587823	00000155093	PTPRN2
7	157614023	157618765	00000222012	AC005481.1
7	157739010	157740456	00000231515	AC006003.1
7	157854529	157863011	00000233038	PTPRN2-AS1
7	157868538	157869154	00000272839	AC011899.2
7	157987169	157989456	00000285821	AC011899.3
7	158027373	158031128	00000231980	AC011899.1
7	158537495	158539879	00000225365	AC078942.1
7	158590629	158591120	00000232715	LINC01022
7	158623188	158623449	00000224324	THAP5P1
7	158631169	158704804	00000146918	NCAPG2
7	158719730	158720161	00000228030	AC019084.1
7	158730995	158830253	00000117868	ESYT2
7	158856558	158956747	00000126870	DYNC2I1
7	159006522	159030195	00000231419	LINC00689
7	159028175	159144867	00000106018	VIPR2
7	159231435	159233377	00000229435	PIP5K1P2
X	253743	255091	00000228572	AL954722.1
X	276322	303356	00000182378	PLCXD1
X	304529	318819	00000178605	GTPBP6
X	320990	321851	00000226179	LINC00685
X	333933	386955	00000167393	PPP2R3B
X	386980	405579	00000281849	AL732314.10
X	419157	421980	00000280767	AL732314.4
X	523775	524102	00000234958	FABP5P13
X	545236	545352	00000229232	KRT18P53
X	624344	659411	00000185960	SHOX
X	990221	994365	00000237531	AL672277.1
X	1008503	1010101	00000225661	RPL14P5
X	1187549	1212723	00000205755	CRLF2
X	1268800	1310381	00000198223	CSF2RA
X	1336616	1382689	00000185291	IL3RA
X	1386152	1392113	00000169100	SLC25A6
X	1396427	1399402	00000236871	LINC00106
X	1401769	1414028	00000236017	ASMTL-AS1
X	1403139	1453762	00000169093	ASMTL
X	1462581	1537185	00000182162	P2RY8
X	1591604	1602520	00000197976	AKAP17A
X	1615059	1643081	00000196433	ASMT
X	1732584	1763212	00000223511	AL683807.1
X	1767347	1768776	00000234622	AL683807.2
X	2219506	2502805	00000169084	DHRSX
X	2334295	2336410	00000223571	DHRSX-IT1
X	2486414	2500976	00000214717	ZBED1
X	2609348	2657229	00000223773	CD99P1
X	2612988	2615347	00000230542	LINC00102
X	2691187	2741309	00000002586	CD99
X	2752040	2816500	00000124343	XG
X	2828822	2882820	00000056998	GYG2
X	2852740	2853760	00000235483	GYG2-AS1
X	2903972	2929349	00000006756	ARSD
X	2904904	2906081	00000229851	ARSD-AS1
X	2934521	2968475	00000157399	ARSL
X	3006546	3034111	00000205667	ARSH
X	3041471	3112727	00000062096	ARSF
X	3112900	3113596	00000230249	RPS24P21
X	3308565	3346652	00000101825	MXRA5
X	3367149	3368382	00000213487	ASS1P4
X	3604340	3713649	00000183943	PRKX
X	3659487	3668192	00000236188	PRKX-AS1
X	3717149	3717600	00000182888	RPS27AP20
X	3817528	3937855	00000285756	BX890604.1
X	3953056	3953561	00000225722	RPL24P9
X	4627200	4633572	00000236513	AC074035.1
X	5168918	5169439	00000235039	MTND6P12
X	5169512	5170645	00000226313	MTCYBP12
X	5305714	5307128	00000238193	HADHBP1
X	5653418	5726326	00000236120	AC110995.1
X	5840637	6228867	00000146938	NLGN4X
X	6422092	6422701	00000237730	RPS5P8
X	6533618	6535118	00000169059	VCX3A
X	6667865	7148158	00000130021	PUDP
X	6989329	6989783	00000237490	RPS27AP17
X	7113005	7113404	00000228550	AC073583.1
X	7147237	7804358	00000101846	STS
X	7489659	7491199	00000279682	AC120338.1
X	7842262	7844143	00000182583	VCX
X	7896514	7896722	00000274923	AC005296.1
X	7898247	7927739	00000006757	PNPLA4
X	7928443	8374386	00000285679	AC079142.1
X	8169944	8171267	00000177504	VCX2
X	8464830	8466510	00000205642	VCX3B
X	8487165	8504564	00000287171	AC006062.1
X	8528874	8732137	00000011201	ANOS1
X	8783514	8784461	00000225574	DRAXINP1
X	8790795	8801383	00000183304	FAM9A
X	8856665	8857059	00000231619	ANAPC15P1
X	8863861	8867601	00000229012	AC003685.1
X	8897642	8927153	00000285896	AC074281.1
X	8980425	8982505	00000225271	NOLC1P1
X	9024232	9295682	00000177138	FAM9B
X	9179385	9179606	00000219870	BRK1P1
X	9249920	9275206	00000228543	AC003684.1
X	9402751	9404802	00000232111	AC073488.1
X	9404954	9405731	00000282306	AC073488.7
X	9406025	9406778	00000282501	AC073488.9
X	9406952	9407708	00000282358	AC073488.8
X	9407861	9408638	00000282668	AC073488.10
X	9408818	9409571	00000282299	AC073488.5
X	9409748	9410501	00000282697	AC073488.11
X	9410789	9411545	00000282222	AC073488.4
X	9411701	9412478	00000281955	AC073488.3
X	9412772	9413522	00000281941	AC073488.2
X	9413816	9414569	00000282300	AC073488.6
X	9463295	9741037	00000101849	TBL1X
X	9725346	9786297	00000101850	GPR143
X	9786429	9949443	00000146950	SHROOM2
X	9818239	9819469	00000215319	EIF5P1
X	9865093	9865543	00000230326	HMGN1P33
X	9967358	9968352	00000234469	CLDN34
X	10015254	10144474	00000047644	WWC3
X	10024842	10038654	00000225076	WWC3-AS1
X	10156975	10237660	00000073464	CLCN4
X	10242339	10365323	00000227042	AC003666.1
X	10445310	10833654	00000101871	MID1
X	10847578	11111220	00000234129	AC073529.1
X	11111301	11123086	00000004961	HCCS
X	11117651	11665920	00000047648	ARHGAP6
X	11221348	11225731	00000275194	AC004467.1
X	11293413	11300761	00000125363	AMELX
X	11334233	11335901	00000232392	GOT2P7
X	11668401	11757718	00000282840	AC004554.1
X	11704123	11705590	00000223418	LIMK2P1
X	11758159	11775772	00000005302	MSL3
X	11822423	12724523	00000169933	FRMPD4
X	12373167	12375133	00000223487	FRMPD4-AS1
X	12395757	12396167	00000231211	RPL17P49
X	12583415	12583526	00000273800	AC119619.1
X	12791355	12824222	00000101911	PRPS2
X	12825840	12826833	00000229083	PSMA6P2
X	12844865	12845430	00000230691	MRPL35P4
X	12867072	12890361	00000196664	TLR7
X	12902817	12908333	00000233338	TLR8-AS1
X	12906620	12923169	00000101916	TLR8
X	12975110	12977227	00000205542	TMSB4X
X	13035617	13044682	00000187268	FAM9C
X	13093660	13094573	00000261030	AC079171.1
X	13266048	13303452	00000235385	LINC02154
X	13310652	13319933	00000231216	GS1-600G8.3
X	13318236	13320399	00000123594	ATXN3L
X	13327937	13329867	00000235592	AC004674.1
X	13333952	13403035	00000226985	LINC01203
X	13378735	13379340	00000197582	GPX1P1
X	13569601	13633575	00000198759	EGFL6
X	13574746	13575066	00000233357	RPL30P15
X	13653189	13681964	00000176896	TCEANC
X	13689128	13710504	00000123595	RAB9A
X	13712244	13734635	00000196459	TRAPPC2
X	13734745	13769357	00000046651	OFD1
X	13770939	13938638	00000046653	GPM6B
X	13955393	13963904	00000233535	AC003035.2
X	13980066	13988820	00000212663	AC003035.1
X	14008279	14029893	00000046647	GEMIN8
X	14244382	14244928	00000233247	UBE2E4P
X	14529298	14731812	00000101958	GLRA2
X	14834476	14835319	00000231066	NPM1P9
X	14835961	14873069	00000181544	FANCB
X	14873421	14922327	00000130150	MOSPD2
X	14977959	14978463	00000235929	TPT1P14
X	15117437	15117768	00000236929	RPL35AP37
X	15235288	15270467	00000102048	ASB9
X	15281697	15315640	00000165192	ASB11
X	15319452	15335554	00000165195	PIGA
X	15345596	15384413	00000165197	VEGFD
X	15384799	15493564	00000087842	PIR
X	15464246	15556529	00000102010	BMX
X	15494566	15607236	00000130234	ACE2
X	15561047	15675608	00000285602	AC097625.1
X	15602881	15621484	00000225833	GS1-594A7.3
X	15627318	15675012	00000147003	CLTRN
X	15646167	15646875	00000237539	AC003669.1
X	15674932	15703724	00000186312	CA5BP1
X	15688830	15788411	00000169239	CA5B
X	15785716	15787589	00000281371	INE2
X	15790472	15823260	00000169249	ZRSR2
X	15825806	15854931	00000182287	AP1S2
X	15917548	15918631	00000226536	SETP15
X	16123565	16153518	00000126010	GRPR
X	16152941	16170869	00000238178	AC078993.1
X	16167481	16171464	00000182798	MAGEB17
X	16198428	16199289	00000215313	RPL6P30
X	16474342	16475340	00000235071	AC073909.1
X	16587999	16712936	00000047230	CTPS2
X	16650158	16654670	00000169906	S100G
X	16719612	16765340	00000169895	SYAP1
X	16786432	16844519	00000086712	TXLNG
X	16803233	16803353	00000230180	RPL12P49
X	16839283	16870362	00000102054	RBBP7
X	16897651	16898521	00000223498	SLC35C2P1
X	16946658	17153272	00000169891	REPS2
X	17099782	17100239	00000214322	CBX1P2
X	17282637	17283093	00000214321	CBX1P4
X	17375200	17735994	00000188158	NHS
X	17528435	17587160	00000235834	Z93022.1
X	17552349	17557387	00000230020	NHS-AS1
X	17705339	17705691	00000226153	CHP1P3
X	17737449	17754988	00000047634	SCML1
X	17769005	17769398	00000227873	Z93242.1
X	17800049	17861337	00000131831	RAI2
X	17897711	17900333	00000276467	Z93929.1
X	17933349	17934823	00000225066	MDM4P1
X	17970197	18104644	00000225882	LINC01456
X	18162931	18220886	00000177324	BEND2
X	18239313	18354688	00000102098	SCML2
X	18341216	18341346	00000235211	TMSB10P2
X	18425583	18653629	00000008086	CDKL5
X	18535079	18536120	00000236187	GJA6P
X	18639688	18672108	00000102104	RS1
X	18675909	18827921	00000086717	PPEF1
X	18688643	18691604	00000237221	PPEF1-AS1
X	18838709	18839452	00000196564	BLOC1S6P1
X	18865771	18866554	00000224224	HAUS1P2
X	18890296	18894974	00000237836	PHKA2-AS1
X	18892298	18984114	00000044446	PHKA2
X	18989307	19122637	00000173698	ADGRG2
X	19343893	19361718	00000131828	PDHA1
X	19360056	19515261	00000180815	MAP3K15
X	19496378	19497721	00000275800	EIF5P2
X	19533977	19887600	00000147010	SH3KBP1
X	19912860	19970298	00000173681	BCLAF3
X	20006713	20116907	00000184368	MAP7D2
X	20124525	20141838	00000173674	EIF1AX
X	20139968	20140444	00000225037	EIF1AX-AS1
X	20149911	20267519	00000177189	RPS6KA3
X	20311838	20317783	00000283631	AL928596.1
X	20443326	20492349	00000283400	AL807740.1
X	20769718	21374265	00000283380	AL807742.1
X	21131496	21163726	00000283546	BX088723.1
X	21372801	21654695	00000149970	CNKSR2
X	21421822	21422294	00000231913	RARRES2P3
X	21654690	21658330	00000185915	KLHL34
X	21705978	21758116	00000091482	SMPX
X	21839617	21885423	00000012174	MBTPS2
X	21841794	21841961	00000275681	U73479.1
X	21855987	21858740	00000230797	YY2
X	21939461	21940160	00000271286	CYTH1P1
X	21940709	21994837	00000102172	SMS
X	22032325	22251310	00000102174	PHEX
X	22162733	22172983	00000224204	PHEX-AS1
X	22259797	23293146	00000288546	AC004470.2
X	22272913	22274461	00000175809	CBLL2
X	22428132	22494713	00000231846	AC092832.2
X	22435598	22436818	00000224396	METTL15P3
X	22616744	22617143	00000231011	AC092832.1
X	22698457	22768966	00000237019	AC004470.1
X	22999960	23003589	00000184735	DDX53
X	23075758	23076767	00000174028	FAM3C2P
X	23198339	23198690	00000228610	PDCL2P1
X	23334849	23404374	00000165186	PTCHD1
X	23351013	23351450	00000226774	HIKESHIP1
X	23664262	23686397	00000123131	PRDX4
X	23701055	23766475	00000123130	ACOT9
X	23772992	23782956	00000233785	AC131011.1
X	23783173	23786226	00000130066	SAT1
X	23833353	23907938	00000184831	APOO
X	23836742	23837321	00000238103	RPL9P7
X	23908006	23939509	00000165182	CXorf58
X	23983720	24027186	00000174010	KLHL15
X	24054946	24078810	00000130741	EIF2S3
X	24146225	24149654	00000234230	ZFX-AS1
X	24149173	24216255	00000005889	ZFX
X	24310862	24314079	00000223611	SUPT20HL2
X	24362325	24365424	00000223731	SUPT20HL1
X	24429573	24429920	00000225071	RPS26P58
X	24465270	24550466	00000067992	PDK3
X	24513450	24513687	00000214124	SNRPEP9
X	24558087	24672677	00000102230	PCYT1B
X	24632257	24632601	00000226222	H2BP7
X	24650073	24658237	00000236836	PCYT1B-AS1
X	24681909	24682634	00000236487	AC079168.1
X	24693873	24996986	00000101868	POLA1
X	24788392	24789069	00000232472	EEF1B2P3
X	25003694	25016420	00000004848	ARX
X	25029545	25030235	00000214111	PAFAH1B2P1
X	25194381	25195207	00000176812	METTL1P1
X	25591353	25591808	00000229310	RPP40P1
X	25645722	25646327	00000228519	RANBP1P1
X	25878339	25893544	00000233403	AC121342.1
X	26138343	26140736	00000176774	MAGEB18
X	26147774	26148281	00000232446	AC129850.1
X	26160601	26161824	00000232030	MAGEB6B
X	26170052	26170913	00000227511	AC005297.1
X	26192440	26195646	00000176746	MAGEB6
X	26200042	26200647	00000232644	AC005297.2
X	26216169	26218270	00000188408	MAGEB5
X	26223903	26224658	00000237171	AC005297.3
X	26345236	26346242	00000228464	AC073614.1
X	26496936	26505603	00000231388	FMN2P1
X	26557675	26881029	00000259849	VENTXP1
X	26657291	26657507	00000236160	AC005345.1
X	26686026	26687955	00000216938	RPL7P58
X	26748029	26749090	00000236683	HMGA1P1
X	27042907	27176298	00000242021	AC112493.1
X	27174920	27399006	00000228933	AC107419.1
X	27218131	27218678	00000233807	AMZ2P3
X	27427777	27428231	00000235642	PTP4A1P5
X	27460207	27463341	00000224960	PPP4R3C
X	27517771	27517881	00000223391	RDXP2
X	27517884	27519759	00000238247	RDXP3
X	27590382	27748821	00000189186	DCAF8L2
X	27807990	27823014	00000177689	MAGEB10
X	27811885	27812902	00000229731	AC107613.1
X	27832175	27833204	00000226199	AC112492.1
X	27847588	27847939	00000232834	AC112492.3
X	27854323	27855353	00000228345	AC112492.2
X	27863893	27864349	00000233243	VKORC1P1
X	27893348	27894059	00000224589	ORC1P1
X	27977992	27981449	00000226372	DCAF8L1
X	28571532	28586395	00000223742	AC112495.1
X	28587446	29956718	00000169306	IL1RAPL1
X	28659065	28659469	00000226436	H3P43
X	28942050	28942568	00000237994	AC003659.1
X	29369001	29369845	00000227393	AL031575.1
X	30017160	30017881	00000227592	PIGFP3
X	30209423	30210209	00000270794	AC005185.1
X	30215563	30220089	00000099399	MAGEB2
X	30230436	30237492	00000198798	MAGEB3
X	30242000	30244187	00000120289	MAGEB4
X	30243730	30252040	00000214107	MAGEB1
X	30290047	30290351	00000276940	PLCE1P1
X	30304206	30309390	00000169297	NR0B1
X	30558809	30577766	00000120280	CXorf21
X	30617454	30617693	00000178556	CKS1BP6
X	30630298	30630825	00000232368	FTLP2
X	30653359	30731462	00000198814	GK
X	30671635	30672166	00000229331	GK-IT1
X	30698207	30721932	00000241886	AC112496.1
X	30699998	30724174	00000243055	GK-AS1
X	30821815	30823407	00000277876	AC108359.1
X	30827442	30975084	00000157625	TAB3
X	30834623	30835300	00000231542	TAB3-AS1
X	30854321	30854707	00000235512	TAB3-AS2
X	31071233	31072041	00000132446	FTHL17
X	31097677	33339441	00000198947	DMD
X	31411033	31413701	00000285900	AC079177.1
X	32205902	32206738	00000236285	NPM1P8
X	32754940	32756400	00000236828	DMD-AS3
X	33041395	33041721	00000226781	TBCAP1
X	33410944	33412173	00000215310	AL050305.1
X	33726337	34346527	00000233928	AL591501.1
X	34129756	34132314	00000185448	FAM47A
X	34147036	34147586	00000185638	FTH1P14
X	34206725	34415537	00000233571	AL592043.1
X	34387722	34388464	00000236072	SRSF2P1
X	34516920	34517358	00000271136	AL592504.1
X	34627075	34657285	00000147027	TMEM47
X	34717440	34717992	00000225384	AL606662.1
X	34768327	34768688	00000273704	AL596245.1
X	34942796	34944915	00000189132	FAM47B
X	35058927	35059974	00000229347	AL596268.1
X	35626142	35627064	00000230227	SIAH1P1
X	35710911	35711942	00000233663	AL161722.1
X	35741600	35744582	00000271088	AL161722.2
X	35761499	35762479	00000233880	NFYCP1
X	35798342	35803735	00000189023	MAGEB16
X	35864858	35869631	00000271519	AL590065.1
X	35919734	36385317	00000165164	CFAP47
X	36211096	36211635	00000229384	HMGB1P16
X	36365626	36440292	00000226484	AL606516.1
X	36374793	36375183	00000233921	RPS15AP40
X	36719918	36720221	00000249467	H2AL1QP
X	36794500	36795460	00000275314	AC006924.1
X	36957913	36958139	00000235510	BX842568.3
X	36962196	36963425	00000223723	TFDP1P2
X	36985523	36986093	00000231069	BX842568.2
X	37008366	37011664	00000198173	FAM47C
X	37043023	37043571	00000243048	FTHL18
X	37077851	37078401	00000214071	BX842568.1
X	37291168	37292227	00000233810	MOB1AP2
X	37349309	37457292	00000130962	PRRG1
X	37349330	38687674	00000250349	AF241726.1
X	37441523	37442068	00000241607	AC245096.1
X	37492021	37492548	00000219186	FTH1P19
X	37505310	37505860	00000234355	FTH1P27
X	37541077	37545262	00000174678	FAM47DP
X	37571569	37684463	00000147036	LANCL3
X	37685791	37732130	00000047597	XK
X	37700005	37700277	00000285944	H2AL1SP
X	37780059	37813461	00000165168	CYBB
X	37836757	37847571	00000165169	DYNLT3
X	37906147	37949405	00000259977	AL121578.1
X	37945884	37946775	00000224339	SC4MOP
X	37990779	37991314	00000187516	H2AP
X	37994252	37994918	00000229674	H2AL1RP
X	38006553	38128819	00000147041	SYTL5
X	38149336	38220924	00000101955	SRPX
X	38221391	38223667	00000226679	AL606748.1
X	38269163	38327544	00000156313	RPGR
X	38352586	38421446	00000036473	OTC
X	38395369	38395895	00000227988	TDGF1P1
X	38479215	38479913	00000232370	BAG1P1
X	38484752	38485264	00000229735	FTLP16
X	38531923	38534174	00000233007	UBTFL11
X	38561542	38688920	00000156298	TSPAN7
X	38770331	38799658	00000235806	AF241728.1
X	38801432	38806537	00000165175	MID1IP1
