15,74833517,56955,ARID3B,16,,74890472
8,30013812,27343,DCTN6,16,,30041155
17,18923989,26347,GRAP,16,,18950336
19,58694355,30573,ZNF274,16,,58724928
12,3186520,209210,TSPAN9,16,,3395730
17,72537204,5106,CD300C,16,,72542310
11,86152149,231091,ME3,16,,86383240
16,2867163,4560,PRSS21,16,,2871723
6,89790428,4451,PNRC1,16,,89794879
11,66112842,2319,B3GNT1,16,,66115161
15,41601465,23354,OIP5,16,,41624819
6,84833959,103394,CEP162,16,,84937353
10,93808396,194640,CPEB3,16,,94003036
12,122516633,115261,MLXIP,16,,122631894
6,90142896,200657,ANKRD6,16,,90343553
20,11873140,34103,BTBD3,16,,11907243
11,60635014,8150,ZP1,16,,60643164
5,75379238,250543,SV2C,16,,75629781
11,108376157,88217,EXPH5,16,,108464374
7,149473130,57923,SSPO,16,,149531053
1,109472129,33992,CLCC1,16,,109506121
3,182511290,128131,ATP11B,16,,182639421
11,9160374,126499,DENND5A,16,,9286873
22,45588122,48528,KIAA0930,16,,45636650
22,28374001,701852,TTC28,16,,29075853
7,128864854,205198,AHCYL2,16,,129070052
19,19431629,37934,MAU2,16,,19469563
9,100174301,84104,TDRD7,16,,100258405
1,100435344,57190,SLC35A3,16,,100492534
16,67001377,7675,CES3,16,,67009052
7,141627156,19627,CLEC5A,16,,141646783
1,155290639,10270,RUSC1,16,,155300909
14,85996368,98672,FLRT2,16,,86095040
3,49059073,1853,NDUFAF3,16,,49060926
8,37654400,47104,GPR124,16,,37701504
7,99014361,22101,PTCD1,16,,99036462
X,134184962,1259,FAM127B,16,,134186221
14,73393039,33318,DCAF4,16,,73426357
2,149402559,142577,EPC2,16,,149545136
2,239229184,80357,TRAF3IP1,16,,239309541
2,27667239,45439,IFT172,16,,27712678
6,155538096,40761,TIAM2,16,,155578857
8,356807,63068,FBXO25,16,,419875
17,27181974,6111,ERAL1,16,,27188085
2,131113579,19403,PTPN18,16,,131132982
13,45513383,50230,NUFIP1,16,,45563613
1,213224574,222234,RPS6KC1,16,,213446808
9,6011018,4622,RANBP6,16,,6015640
9,130670164,9141,ST6GALNAC4,16,,130679305
22,37678423,32966,CYTH4,16,,37711389
6,76017799,185746,FILIP1,16,,76203545
9,140100118,13695,NDOR1,16,,140113813
5,148753829,5009,IL17B,16,,148758838
1,3371146,26531,ARHGEF16,16,,3397677
3,29322802,729084,RBMS3,16,,30051886
3,23933571,24966,NKIRAS1,16,,23958537
1,156024516,3785,LAMTOR2,16,,156028301
11,93474759,21509,C11orf54,16,,93496268
12,82746082,6117,CCDC59,16,,82752199
11,2425745,18530,TRPM5,16,,2444275
9,130159416,10754,SLC2A8,16,,130170170
6,155585146,12536,CLDN20,16,,155597682
3,127348001,43652,PODXL2,16,,127391653
10,135138927,11548,CALY,16,,135150475
15,83806803,69967,HDGFRP3,16,,83876770
12,11060524,1637,TAS2R13,16,,11062161
12,11090852,954,TAS2R14,16,,11091806
1,93615298,30948,TMED5,16,,93646246
8,97251625,22216,MTERF3,16,,97273841
16,4390251,11122,PAM16,16,,4401373
16,11772935,63799,TXNDC11,16,,11836734
8,133787603,73449,PHF20L1,16,,133861052
1,38478383,12114,UTP11L,16,,38490497
1,228595635,8948,TRIM17,16,,228604583
6,84569369,100777,CYB5R4,16,,84670146
7,129932973,31047,CPA4,16,,129964020
1,147119167,23467,ACP6,16,,147142634
X,103077254,9958,RAB9B,16,,103087212
14,96001322,9733,GLRX5,16,,96011055
6,107349375,23415,C6orf203,16,,107372790
2,85822836,1995,RNF181,16,,85824831
17,48445227,5335,MRPL27,16,,48450562
8,23386307,46669,SLC25A37,16,,23432976
10,125767181,85942,CHST15,16,,125853123
2,27435218,4828,ATRAID,16,,27440046
8,27491576,38961,SCARA3,16,,27530537
18,29672568,38956,RNF138,16,,29711524
5,139027876,35594,CXXC5,16,,139063470
14,96831072,22555,GSKIP,16,,96853627
1,31769828,67972,ZCCHC17,16,,31837800
16,19513014,20436,GDE1,16,,19533450
1,101455179,36183,DPH5,16,,101491362
7,5938340,27263,CCZ1,16,,5965603
12,66530715,33137,TMBIM4,16,,66563852
22,24891250,31303,UPB1,16,,24922553
12,27124505,42834,TM7SF3,16,,27167339
4,174089903,155215,GALNT7,16,,174245118
4,88343727,36879,NUDT9,16,,88380606
5,176728190,2555,RAB24,16,,176730745
5,16473146,144021,FAM134B,16,,16617167
17,33458340,10930,NLE1,16,,33469270
16,84002236,34143,NECAB2,16,,84036379
3,49027340,17241,P4HTM,16,,49044581
7,37960162,31380,EPDR1,16,,37991542
10,126630691,45314,ZRANB1,16,,126676005
8,25285363,30621,KCTD9,16,,25315984
3,47537129,18070,ELP6,16,,47555199
16,68056846,56380,DUS2,16,,68113226
19,49223841,20129,RASIP1,16,,49243970
1,36554452,5081,ADPRHL2,16,,36559533
20,62571181,11346,UCKL1,16,,62582527
1,53679771,6540,C1orf123,16,,53686311
9,102668914,67904,STX17,16,,102736818
13,107195661,24853,ARGLU1,16,,107220514
3,43407817,255743,ANO10,16,,43663560
6,43638933,16616,MRPS18A,16,,43655549
10,12171639,40318,SEC61A2,16,,12211957
12,123773655,61333,SBNO1,16,,123834988
1,25757348,69350,TMEM57,16,,25826698
19,46969747,5073,PNMAL1,16,,46974820
7,66461791,242716,TYW1,16,,66704507
1,59762624,465778,FGGY,16,,60228402
19,18747774,33535,KLHL26,16,,18781309
16,70380731,26555,DDX19A,16,,70407286
15,71123862,21935,LARP6,16,,71145797
4,5053243,449485,STK32B,16,,5502728
9,100961279,56724,TBC1D2,16,,101018003
17,3710044,39501,C17orf85,16,,3749545
20,1609797,28628,SIRPG,16,,1638425
12,95611521,85045,VEZT,16,,95696566
1,24286300,3649,PNRC2,16,,24289949
14,31028328,60939,G2E3,16,,31089267
8,110586404,117616,SYBU,16,,110704020
1,27114678,10216,PIGV,16,,27124894
2,128395995,36769,LIMS2,16,,128432764
3,183415605,114808,YEATS2,16,,183530413
20,50767816,40708,ZFP64,16,,50808524
8,28625174,122524,INTS9,16,,28747698
13,96453835,251901,UGGT2,16,,96705736
5,179382066,117052,RNF130,16,,179499118
2,216903110,43429,PECR,16,,216946539
16,81040102,24988,CENPN,16,,81065090
12,16701305,59843,LMO3,16,,16761148
16,23568861,16849,UBFD1,16,,23585710
5,140571951,3262,PCDHB10,16,,140575213
14,21966274,13243,METTL3,16,,21979517
2,154333851,1471,RPRM,16,,154335322
11,8968747,17573,TMEM9B,16,,8986320
15,34376223,17830,EMC7,16,,34394053
15,75494220,10290,C15orf39,16,,75504510
8,110346551,11638,ENY2,16,,110358189
5,175773063,15747,KIAA1191,16,,175788810
3,172348434,80574,NCEH1,16,,172429008
11,45261852,46032,SYT13,16,,45307884
1,155247217,12422,HCN3,16,,155259639
17,7362684,20260,ZBTB4,16,,7382944
4,39184023,103407,WDR19,16,,39287430
7,92076761,12620,GATAD1,16,,92089381
19,16023179,22497,CYP4F11,16,,16045676
10,49654067,159109,ARHGAP22,16,,49813176
3,53919225,6764,SELK,16,,53925989
4,141264596,39114,SCOC,16,,141303710
20,37590980,77386,DHX35,16,,37668366
1,173833038,4087,GAS5,16,,173837125
6,3269207,176040,SLC22A23,16,,3445247
1,15783222,15364,CELA2A,16,,15798586
7,50511826,6262,FIGNL1,16,,50518088
10,70044837,47847,PBLD,16,,70092684
2,219138914,18386,TMBIM1,16,,219157300
10,73507313,26024,C10orf54,16,,73533337
16,30670839,11292,FBRS,16,,30682131
1,240652872,122590,GREM2,16,,240775462
7,156742416,23460,NOM1,16,,156765876
8,25699245,203395,EBF2,16,,25902640
1,26560643,44658,CEP85,16,,26605301
2,86947413,57751,RMND5A,16,,87005164
12,121440224,14081,C12orf43,16,,121454305
5,34998205,50035,AGXT2,16,,35048240
8,143845751,13513,LYNX1,16,,143859264
22,24198889,29410,SLC2A11,16,,24228299
1,44686741,134210,ERI3,16,,44820951
22,50296853,15253,ALG12,16,,50312106
19,36119917,8671,RBM42,16,,36128588
5,3596167,5350,IRX1,16,,3601517
2,214149102,33607,SPAG16,16,,214182709
2,31133330,228262,GALNT14,16,,31361592
2,44589042,410689,CAMKMT,16,,44999731
16,27215295,17794,KDM8,16,,27233089
8,33405271,19375,RNF122,16,,33424646
8,67976602,132247,CSPP1,16,,68108849
22,42196625,25678,CCDC134,16,,42222303
2,10710891,119222,NOL10,16,,10830113
9,113127528,214632,SVEP1,16,,113342160
10,99258638,72329,UBTD1,16,,99330967
15,65107828,10039,PIF1,16,,65117867
16,53088944,272470,CHD9,16,,53361414
18,33877658,482525,FHOD3,16,,34360183
17,79506910,12519,C17orf70,16,,79519429
2,24252205,18091,C2orf44,16,,24270296
19,18367905,17414,KIAA1683,16,,18385319
22,21354060,2344,THAP7,16,,21356404
15,81605006,11518,STARD5,16,,81616524
6,32132381,3681,EGFL8,16,,32136062
11,1490677,17332,MOB2,16,,1508009
13,49882785,135477,CAB39L,16,,50018262
7,73150424,2773,ABHD11,16,,73153197
19,17462256,25902,PLVAP,16,,17488158
16,80574848,9858,DYNLRB2,16,,80584706
19,36347951,10097,KIRREL2,16,,36358048
20,35240923,33696,SLA2,16,,35274619
9,37120468,237677,ZCCHC7,16,,37358145
11,85358962,8635,TMEM126A,16,,85367597
3,197476423,34894,FYTTD1,16,,197511317
19,12777617,9029,WDR83,16,,12786646
6,33664537,14991,UQCC2,16,,33679528
20,24986865,51953,ACSS1,16,,25038818
11,126300836,569930,KIRREL3,16,,126870766
16,4382224,7374,GLIS2,16,,4389598
19,4153597,19454,CREB3L3,16,,4173051
10,105148808,7462,USMG5,16,,105156270
6,39266776,15461,KCNK17,16,,39282237
1,154293591,4210,AQP10,16,,154297801
5,176237559,70340,UNC5A,16,,176307899
17,73870244,4412,TRIM47,16,,73874656
5,110074672,26202,SLC25A46,16,,110100874
17,17921333,21147,ATPAF2,16,,17942480
3,112930311,75999,BOC,16,,113006310
1,173768687,25090,CENPL,16,,173793777
8,23101149,18364,CHMP7,16,,23119513
9,125026881,60713,MRRF,16,,125087594
2,230222344,356942,DNER,16,,230579286
15,76136384,57004,UBE2Q2,16,,76193388
19,35988118,4695,DMKN,16,,35992813
X,135042746,13476,MMGT1,16,,135056222
19,1905212,20804,SCAMP4,16,,1926016
4,84328495,48541,HELQ,16,,84377036
18,19109261,71432,ESCO1,16,,19180693
19,54960339,12887,LENG8,16,,54973226
17,45884732,14415,OSBPL7,16,,45899147
22,37576205,8125,C1QTNF6,16,,37584330
X,107334896,63005,ATG4A,16,,107397901
11,64755416,9101,BATF2,16,,64764517
1,151843342,39019,THEM4,16,,151882361
11,5617864,16324,TRIM6,16,,5634188
1,1189291,19943,UBE2J2,16,,1209234
10,99498233,22431,ZFYVE27,16,,99520664
10,127455026,9364,MMP21,16,,127464390
15,65337707,8027,SLC51B,16,,65345734
17,1619816,22077,WDR81,16,,1641893
17,18163847,5248,MIEF2,16,,18169095
1,33402046,28368,RNF19B,16,,33430414
20,23545369,4017,CST9L,16,,23549386
2,220071505,2868,ZFAND2B,16,,220074373
4,123300594,50353,ADAD1,16,,123350947
8,96037213,33731,NDUFAF6,16,,96070944
8,107771710,10762,ABRA,16,,107782472
X,153903526,75832,GAB3,16,,153979358
20,54572412,8116,CBLN4,16,,54580528
10,93170041,104544,HECTD2,16,,93274585
10,120440493,74265,CACUL1,16,,120514758
14,95234559,1940,GSC,16,,95236499
2,110300373,71410,10-Sep,16,,110371783
4,146678778,181334,ZNF827,16,,146860112
4,6027925,174393,JAKMIP1,16,,6202318
X,133903595,26790,FAM122B,16,,133930385
14,24769059,9273,NOP9,16,,24778332
19,42702744,21560,DEDD2,16,,42724304
4,146540539,40648,MMAA,16,,146581187
3,183770834,7627,HTR3C,16,,183778461
15,75287875,25961,SCAMP5,16,,75313836
12,72003378,54371,ZFC3H1,16,,72057749
19,56296762,51366,NLRP11,16,,56348128
11,69480331,9834,ORAOV1,16,,69490165
6,116956780,33193,ZUFSP,16,,116989973
6,36853639,43101,C6orf89,16,,36896740
6,33738989,15730,LEMD2,16,,33754719
7,102105329,8286,LRWD1,16,,102113615
6,36410543,48377,KCTD20,16,,36458920
X,153845864,1658,CTAG1A,16,,153847522
Y,27768263,2222,CDY1B,16,,27770485
2,30670091,197000,LCLAT1,16,,30867091
13,21946709,86800,ZDHHC20,16,,22033509
17,47915670,9709,TAC4,16,,47925379
4,141445311,29613,ELMOD2,16,,141474924
15,34635515,14423,NUTM1,16,,34649938
12,11243885,1027,TAS2R43,16,,11244912
7,89841173,25819,STEAP2,16,,89866992
12,89813497,105847,POC1B,16,,89919344
10,27961802,72976,MKX,16,,28034778
17,73512608,8212,TSEN54,16,,73520820
9,21480838,1474,IFNE,16,,21482312
11,67056761,13194,ANKRD13D,16,,67069955
1,155911479,1146,RXFP4,16,,155912625
1,190066796,380216,BRINP3,16,,190447012
8,108911543,183888,RSPO2,16,,109095431
6,44221837,3471,SLC35B2,16,,44225308
5,156887026,14704,NIPAL4,16,,156901730
6,118781934,191086,CEP85L,16,,118973020
10,51827647,65622,FAM21A,16,,51893269
11,130745765,40617,SNX19,16,,130786382
17,4634702,2203,MED11,16,,4636905
11,122017229,72,MIRLET7A2,16,,122017301
12,62997465,84,MIRLET7I,16,,62997549
9,131006999,110,MIR199B,16,,131007109
15,31357234,110,MIR211,16,,31357344
20,57392669,80,MIR296,16,,57392749
15,89911247,90,MIR9-3,16,,89911337
X,77223457,1678,PGAM4,16,,77225135
14,100575991,99,MIR342,16,,100576090
19,54291143,67,MIR372,16,,54291210
9,112542576,392215,PALM2-AKAP2,16,,112934791
16,31225341,11169,TRIM72,16,,31236510
16,30204250,1377,BOLA2,16,,30205627
2,239140326,2659,LOC643387,16,,239142985
11,2017988,73,MIR675,16,,2018061
15,42131010,9336,PLA2G4B,16,,42140346
5,68647552,18288,AK6,16,,68665840
11,61520108,35882,MYRF,15,,61555990
X,16668280,4511,S100G,15,,16672791
19,5913654,2568,CAPS,15,,5916222
4,85504056,68437,CDS1,15,,85572493
19,42177234,14972,CEACAM7,15,,42192206
1,111770280,15782,CHI3L2,15,,111786062
19,36641823,1948,COX7A1,15,,36643771
17,53038566,7580,COX11,15,,53046146
17,11501747,371318,DNAH9,15,,11873065
14,100259744,148651,EML1,15,,100408395
1,47881743,1981,FOXE3,15,,47883724
X,41548225,8305,GPR34,15,,41556530
6,42151021,11673,GUCA1B,15,,42162694
9,5231418,2549,INSL4,15,,5233967
1,46159997,56488,IPP,15,,46216485
X,48818638,9613,KCND1,15,,48828251
19,55014012,7888,LAIR2,15,,55021900
19,51883162,8048,LIM2,15,,51891210
X,148863599,5800,MAGEA9,15,,148869399
X,30261847,8308,MAGEB1,15,,30270155
17,36861872,24184,MLLT6,15,,36886056
19,50936159,33424,MYBPC2,15,,50969583
12,44902057,368576,NELL2,15,,45270633
1,161087861,7374,NIT1,15,,161095235
3,42642146,48087,NKTR,15,,42690233
4,85414435,4952,NKX6-1,15,,85419387
3,167159576,32344,SERPINI2,15,,167191920
1,172410596,2634,PIGC,15,,172413230
14,68056022,10995,PIGH,15,,68067017
X,153029650,15151,PLXNB3,15,,153044801
12,51580718,11232,POU6F1,15,,51591950
19,43428283,13047,PSG7,15,,43441330
1,40627040,79553,RLF,15,,40706593
1,15986207,2318,RSC1A1,15,,15988525
16,70413337,59654,ST3GAL2,15,,70472991
1,53552850,55454,SLC1A7,15,,53608304
16,67282854,23240,SLC9A5,15,,67306094
16,577855,26781,CAPN15,15,,604636
X,48045655,10544,SSX5,15,,48056199
1,115397423,140567,SYCP1,15,,115537990
9,108424737,648,TAL2,15,,108425385
3,49449638,4271,TCTA,15,,49453909
11,64879325,4382,TM7SF2,15,,64883707
20,44451854,4099,TNNC2,15,,44455953
21,10906186,84757,TPTE,15,,10990943
2,3192694,189009,TSSC1,15,,3381703
10,45496272,4505,ZNF22,15,,45500777
19,21987750,47120,ZNF43,15,,22034870
11,560970,3055,RASSF7,15,,564025
10,44051792,18273,ZNF239,15,,44070065
22,18893735,5866,DGCR6,15,,18899601
7,148892553,30786,ZNF282,15,,148923339
17,6010,25411,DOC2B,15,,31421
19,49622645,31642,PPFIA3,15,,49654287
2,168675181,52185,B3GALT1,15,,168727366
9,97320995,35119,FBP2,15,,97356114
13,50556687,142990,DLEU2,15,,50699677
16,1386197,13245,BAIAP3,15,,1399442
18,43563501,88749,PSTPIP2,15,,43652250
16,68298418,37308,SLC7A6,15,,68335726
10,105253734,98575,NEURL1,15,,105352309
15,65935242,13356,SLC24A1,15,,65948598
4,118955499,224290,NDST3,15,,119179789
9,126773888,21554,LHX2,15,,126795442
13,102104943,268264,ITGBL1,15,,102373207
12,51818593,90954,SLC4A8,15,,51909547
8,23286664,28580,ENTPD4,15,,23315244
2,36779403,45929,FEZ2,15,,36825332
9,129724503,255221,RALGPS1,15,,129979724
5,94799598,91111,TTC37,15,,94890709
1,226033232,37188,TMEM63A,15,,226070420
19,30863299,185667,ZNF536,15,,31048966
6,24804508,131786,FAM65B,15,,24936294
2,7057522,126787,RNF144A,15,,7184309
9,100846634,35001,TRIM14,15,,100881635
12,22601479,96001,C2CD5,15,,22697480
1,113615791,52033,LRIG2,15,,113667824
1,6650783,12175,KLHL21,15,,6662958
1,205198058,44413,TMCC2,15,,205242471
1,211916798,87316,LPGAT1,15,,212004114
16,22825859,101800,HS3ST2,15,,22927659
12,10004967,17491,CLEC2B,15,,10022458
11,66610882,3121,RCE1,15,,66614003
1,67263423,3519,INSL5,15,,67266942
22,35653444,38356,HMGXB4,15,,35691800
20,23471737,4918,CST8,15,,23476655
21,30378079,13606,RWDD2B,15,,30391685
11,2421717,3391,TSSC4,15,,2425108
13,32605436,265340,FRY,15,,32870776
12,56137063,10091,GDF11,15,,56147154
4,699529,65239,PCGF3,15,,764768
1,119573838,109457,WARS2,15,,119683295
11,65082288,7612,CDC42EP2,15,,65089900
9,137979513,33517,OLFM1,15,,138013030
9,131492066,42147,ZER1,15,,131534213
7,100860984,6487,ZNHIT1,15,,100867471
2,45232323,4219,SIX2,15,,45236542
6,43265997,7279,SLC22A7,15,,43273276
2,97202455,15920,ARID5A,15,,97218375
6,41020939,11691,APOBEC2,15,,41032630
1,153747767,4866,SLC27A3,15,,153752633
2,70121074,11294,SNRNP27,15,,70132368
8,30242016,187762,RBPMS,15,,30429778
15,79051544,52261,ADAMTS7,15,,79103805
11,118528941,21440,TREH,15,,118550381
9,33673501,3917,PTENP1,15,,33677418
12,130647003,3282,FZD10,15,,130650285
6,30655823,3083,NRM,15,,30658906
3,38887259,107883,SCN11A,15,,38995142
1,24117645,4384,LYPLA2,15,,24122029
1,93544791,59847,MTF2,15,,93604638
13,49550047,233868,FNDC3A,15,,49783915
5,148521009,118992,ABLIM3,15,,148640001
16,30454945,2351,SEPHS2,15,,30457296
19,12949258,36508,MAST1,15,,12985766
10,75545381,16175,ZSWIM8,15,,75561556
6,37400906,48378,CMTR1,15,,37449284
4,52709165,73838,DCUN1D4,15,,52783003
4,141541935,135536,TBC1D9,15,,141677471
3,16926451,205647,PLCL2,15,,17132098
13,29598747,481337,MTUS2,15,,30080084
16,81069457,11494,ATMIN,15,,81080951
14,24899140,11407,KHNYN,15,,24910547
19,36103645,12606,HAUS5,15,,36116251
12,116396380,318611,MED13L,15,,116714991
17,67074846,63169,ABCA6,15,,67138015
3,194995464,168353,ACAP2,15,,195163817
19,54844455,5985,LILRA4,15,,54850440
X,108866928,1465,KCNE1L,15,,108868393
15,44092618,2151,HYPK,15,,44094769
16,2198650,5491,RAB26,15,,2204141
3,137906089,111139,ARMC8,15,,138017228
3,52109248,79458,POC1A,15,,52188706
11,57435473,33186,ZDHHC5,15,,57468659
18,22641887,290327,ZNF521,15,,22932214
9,107509848,12557,NIPSNAP3A,15,,107522405
12,8234806,15567,NECAP1,15,,8250373
1,78028100,120243,ZZZ3,15,,78148343
15,41809374,27101,RPAP1,15,,41836475
14,23340925,9995,LRP10,15,,23350920
1,55013806,86611,ACOT11,15,,55100417
6,154475617,175598,IPCEF1,15,,154651215
11,64011950,2463,PPP1R14B,15,,64014413
11,69061604,3150,MYEOV,15,,69064754
15,89002708,7925,MRPL46,15,,89010633
1,210001311,29599,DIEXF,15,,210030910
8,121457637,78238,MTBP,15,,121535875
14,50779046,13900,ATP5S,15,,50792946
5,176730762,3198,PRELID1,15,,176733960
12,123212152,2977,HCAR1,15,,123215129
11,82684174,61437,RAB30,15,,82745611
9,132565421,8147,TOR1B,15,,132573568
3,52739856,2341,SPCS1,15,,52742197
20,5080483,13250,TMEM230,15,,5093733
6,31078999,1333,C6orf15,15,,31080332
X,140677834,1065,SPANXA1,15,,140678899
2,242127923,7657,ANO7,15,,242135580
2,242523819,33097,THAP4,15,,242556916
8,87484577,36432,RMDN1,15,,87521009
4,170981372,30000,AADAT,15,,171011372
17,61678230,7495,TACO1,15,,61685725
14,21558204,8969,ZNF219,15,,21567173
19,8478186,25713,2-Mar,15,,8503899
2,99797541,18479,MRPL30,15,,99816020
14,24701627,6820,GMPR2,15,,24708447
5,137774689,7969,REEP2,15,,137782658
12,123464606,2854,ARL6IP4,15,,123467460
1,99127235,98821,SNX7,15,,99226056
1,40144319,12838,HPCAL4,15,,40157157
19,18545197,3914,ISYNA1,15,,18549111
12,120881763,2452,TRIAP1,15,,120884215
14,59951160,20964,JKAMP,15,,59972124
3,179512746,242095,PEX5L,15,,179754841
2,99771536,8077,LIPT1,15,,99779613
X,77385244,9935,TAF9B,15,,77395179
2,30369749,13650,YPEL5,15,,30383399
7,75625654,51667,STYXL1,15,,75677321
4,101316497,122753,EMCN,15,,101439250
13,25946148,653841,ATP8A2,15,,26599989
20,7863630,57463,HAO1,15,,7921093
1,16573334,105652,FBXO42,15,,16678986
4,120133781,82892,USP53,15,,120216673
1,114304453,50645,RSBN1,15,,114355098
16,71065313,199312,HYDIN,15,,71264625
15,56922373,103911,ZNF280D,15,,57026284
3,49067139,64667,QRICH1,15,,49131806
17,15902693,30030,TTC19,15,,15932723
7,1022834,6442,CYP2W1,15,,1029276
10,5726800,78903,FAM208B,15,,5805703
12,49046994,29041,KANSL2,15,,49076035
15,75628336,4282,COMMD4,15,,75632618
11,59573607,4738,MRPL16,15,,59578345
4,47452805,12942,COMMD8,15,,47465747
11,113185250,51864,TTC12,15,,113237114
20,3734145,14307,C20orf27,15,,3748452
12,117476727,60524,TESC,15,,117537251
12,102513948,77350,PARPBP,15,,102591298
16,50099851,41332,HEATR3,15,,50141183
9,95059639,28237,NOL8,15,,95087876
8,107460151,304770,OXR1,15,,107764921
12,6561176,10312,TAPBPL,15,,6571488
X,105855159,67514,CXorf57,15,,105922673
10,115880620,53359,CCDC186,15,,115933979
4,128982420,47639,LARP1B,15,,129030059
2,220094609,6782,ANKZF1,15,,220101391
6,49431095,29725,CENPQ,15,,49460820
8,19674917,34669,INTS10,15,,19709586
17,40004770,16914,KLHL11,15,,40021684
3,109044987,11432,DPPA4,15,,109056419
3,189674516,165710,LEPREL1,15,,189840226
2,234384164,90072,USP40,15,,234474236
9,79000432,9012,RFK,15,,79009444
19,54041332,42191,ZNF331,15,,54083523
12,22778075,19274,ETNK1,15,,22797349
X,153686620,15369,PLXNA3,15,,153701989
22,45064426,69135,PRR5,15,,45133561
1,23755055,55695,ASAP3,15,,23810750
20,13370035,249548,TASP1,15,,13619583
16,57505869,14516,DOK4,15,,57520385
10,127524908,44976,DHX32,15,,127569884
17,57232859,51211,PRR11,15,,57284070
X,131503342,44261,MBNL3,15,,131547603
17,74620837,19083,ST6GALNAC1,15,,74639920
9,5357966,79971,PLGRKT,15,,5437937
9,121037,58038,CBWD1,15,,179075
X,151806636,15189,GABRQ,15,,151821825
8,28203101,40876,ZNF395,15,,28243977
19,36239261,6159,LIN37,15,,36245420
5,140207506,184423,PCDHA6,15,,140391929
15,29560352,1668,NDNL2,15,,29562020
1,26146396,13037,MTFR1L,15,,26159433
20,62371210,4193,SLC2A4RG,15,,62375403
18,12446510,211402,SPIRE1,15,,12657912
2,96850602,23971,STARD7,15,,96874573
21,30449791,98419,MAP3K7CL,15,,30548210
1,114522012,2864,OLFML3,15,,114524876
10,25137535,104038,PRTFDC1,15,,25241573
7,100450340,12820,SLC12A9,15,,100463160
7,39605974,45714,YAE1D1,15,,39651688
11,3686816,5798,CHRNA10,15,,3692614
3,145910123,58843,PLSCR4,15,,145968966
12,3918026,64588,PARP11,15,,3982614
12,6728000,12815,LPAR5,15,,6740815
7,77469446,117375,PHTF2,15,,77586821
2,196521531,80895,SLC39A10,15,,196602426
6,86215214,88660,SNX14,15,,86303874
20,18122867,46164,CSRP2BP,15,,18169031
3,101043032,189053,SENP7,15,,101232085
3,58223228,57235,ABHD6,15,,58280463
20,62588056,13167,ZNF512B,15,,62601223
6,150921000,243801,PLEKHG1,15,,151164801
17,7311501,11682,NLGN2,15,,7323183
14,101003483,30924,BEGAIN,15,,101034407
19,7660787,22409,CAMSAP3,15,,7683196
7,138516126,149938,KIAA1549,15,,138666064
7,5085451,23668,RBAK,15,,5109119
16,639356,39917,RAB40C,15,,679273
6,31626074,2475,C6orf47,15,,31628549
17,7833662,1655,TRAPPC1,15,,7835317
19,57106663,28881,ZNF71,15,,57135544
1,35331036,64150,DLGAP3,15,,35395186
6,90074334,47661,RRAGD,15,,90121995
12,52463757,7522,ATG101,15,,52471279
6,37787306,335093,ZFAND3,15,,38122399
18,10670243,478518,PIEZO2,15,,11148761
11,58910218,12293,FAM111A,15,,58922511
20,44563316,13346,PCIF1,15,,44576662
6,168841830,226844,SMOC2,15,,169068674
6,105605774,22084,POPDC3,15,,105627858
10,22045476,247174,DNAJC1,15,,22292650
1,179051111,14018,TOR3A,15,,179065129
16,108057,14572,RHBDF1,15,,122629
12,57866037,5944,ARHGAP9,15,,57871981
19,34112860,151554,CHST8,15,,34264414
3,9691116,52962,MTMR14,15,,9744078
9,114803060,134517,SUSD1,15,,114937577
16,779754,11284,NARFL,15,,791038
7,100277129,9741,GIGYF1,15,,100286870
19,39903749,15306,PLEKHG2,15,,39919055
13,61983818,5837,PCDH20,15,,61989655
5,56471274,89232,GPBP1,15,,56560506
2,202671301,88972,CDK15,15,,202760273
5,37106329,143201,C5orf42,15,,37249530
19,52392487,15818,ZNF649,15,,52408305
2,3642421,49813,COLEC11,15,,3692234
22,42334724,8444,CENPM,15,,42343168
12,56618124,5514,NABP2,15,,56623638
8,120846180,21990,DSCC1,15,,120868170
17,42264353,4746,TMUB2,15,,42269099
X,23851464,74593,APOO,15,,23926057
1,32665986,5005,CCDC28B,15,,32670991
22,50312277,8911,CRELD2,15,,50321188
9,37800550,67115,DCAF10,15,,37867665
4,2233562,10329,HAUS3,15,,2243891
1,110292701,13943,EPS8L3,15,,110306644
17,57642885,42828,DHX40,15,,57685713
11,19245609,17558,E2F8,15,,19263167
3,21462489,330327,ZNF385D,15,,21792816
11,63706441,18350,NAA40,15,,63724791
3,130745693,323616,NEK11,15,,131069309
17,43100705,28324,DCAKD,15,,43129029
15,44119111,41506,WDR76,15,,44160617
6,30594662,19938,ATAT1,15,,30614600
16,68262449,7687,ESRP2,15,,68270136
15,47476402,590018,SEMA6D,15,,48066420
2,197697727,93727,PGAP1,15,,197791454
10,60272903,318294,BICC1,15,,60591197
15,74610881,17601,CCDC33,15,,74628482
1,155146262,11185,TRIM46,15,,155157447
1,84944919,19114,RPF1,15,,84964033
8,33356026,14677,TTI2,15,,33370703
14,32047121,283308,NUBPL,15,,32330429
16,67143894,38553,C16orf70,15,,67182447
2,233470766,76725,EFHD1,15,,233547491
22,50624340,13688,TRABD,15,,50638028
1,154955769,9818,FLAD1,15,,154965587
2,228844669,201692,SPHKAP,15,,229046361
6,28317690,19264,ZKSCAN3,15,,28336954
20,43538700,29258,PABPC1L,15,,43567958
